amplicon_name	raw_count	300x_count
BRCA2_01_01	473	377.0
BRCA2_02_01	290	231.0
BRCA2_02_02	383	305.0
BRCA2_03_01	313	250.0
BRCA2_03_02	558	445.0
BRCA2_04_01	461	368.0
BRCA2_05_01	395	315.0
BRCA2_06_01	373	297.0
BRCA2_07_01	475	379.0
BRCA2_08_01	571	455.0
BRCA2_09_01	274	218.0
BRCA2_09_02	300	239.0
BRCA2_09_03	390	311.0
BRCA2_09_04	342	273.0
BRCA2_09_05	363	289.0
BRCA2_09_06	253	202.0
BRCA2_09_07	385	307.0
BRCA2_09_08	382	305.0
BRCA2_09_09	418	333.0
BRCA2_09_10	346	276.0
BRCA2_10_01	274	218.0
BRCA2_10_02	248	198.0
BRCA2_10_03	351	280.0
BRCA2_10_04	431	344.0
BRCA2_10_05	337	269.0
BRCA2_10_06	305	243.0
BRCA2_10_07	391	312.0
BRCA2_10_08	387	309.0
BRCA2_10_09	325	259.0
BRCA2_10_10	516	411.0
BRCA2_10_11	274	218.0
BRCA2_10_12	442	352.0
BRCA2_10_13	440	351.0
BRCA2_10_14	295	235.0
BRCA2_10_15	533	425.0
BRCA2_10_16	473	377.0
BRCA2_10_17	351	280.0
BRCA2_10_18	330	263.0
BRCA2_10_19	449	358.0
BRCA2_10_20	250	199.0
BRCA2_10_21	336	268.0
BRCA2_10_22	593	473.0
BRCA2_10_23	385	307.0
BRCA2_10_24	449	358.0
BRCA2_10_25	265	211.0
BRCA2_10_26	210	167.0
BRCA2_10_27	341	272.0
BRCA2_10_28	362	289.0
BRCA2_10_29	234	187.0
BRCA2_10_30	360	287.0
BRCA2_10_31	368	293.0
BRCA2_10_32	383	305.0
BRCA2_10_33	358	285.0
BRCA2_10_34	329	262.0
BRCA2_10_35	361	288.0
BRCA2_10_36	595	474.0
BRCA2_10_37	403	321.0
BRCA2_10_38	541	431.0
BRCA2_10_39	300	239.0
BRCA2_11_01	491	391.0
BRCA2_12_01	548	437.0
BRCA2_13_01	308	246.0
BRCA2_13_02	717	572.0
BRCA2_13_03	488	389.0
BRCA2_13_04	227	181.0
BRCA2_14_01	608	485.0
BRCA2_14_02	381	304.0
BRCA2_15_01	203	162.0
BRCA2_15_02	411	328.0
BRCA2_16_01	545	435.0
BRCA2_16_02	273	218.0
BRCA2_17_01	366	292.0
BRCA2_17_02	478	381.0
BRCA2_17_03	279	222.0
BRCA2_18_01	505	403.0
BRCA2_18_02	461	368.0
BRCA2_19_01	398	317.0
BRCA2_19_02	828	660.0
BRCA2_20_01	310	247.0
BRCA2_21_01	260	207.0
BRCA2_21_02	706	563.0
BRCA2_22_01	433	345.0
BRCA2_22_02	360	287.0
BRCA2_23_01	252	201.0
BRCA2_23_02	351	280.0
BRCA2_24_01	649	517.0
BRCA2_24_02	343	273.0
BRCA2_25_01	247	197.0
BRCA2_25_02	236	188.0
BRCA2_26_01	387	309.0
BRCA2_26_02	314	250.0
BRCA2_26_03	158	126.0
BRCA2_26_04	452	360.0
BRCA2_26_05	321	256.0
BRCA1_01_01	605	482.0
BRCA1_02_01	363	289.0
BRCA1_03_01	360	287.0
BRCA1_04_01	466	372.0
BRCA1_05_01	569	454.0
BRCA1_06_01	421	336.0
BRCA1_07_01	458	365.0
BRCA1_08_01	452	360.0
BRCA1_09_01	251	200.0
BRCA1_09_02	508	405.0
BRCA1_09_03	280	223.0
BRCA1_10_01	216	172.0
BRCA1_10_02	444	354.0
BRCA1_11_01	228	182.0
BRCA1_12_01	304	242.0
BRCA1_13_01	468	373.0
BRCA1_13_02	353	281.0
BRCA1_14_01	489	390.0
BRCA1_15_01	362	289.0
BRCA1_15_02	255	203.0
BRCA1_15_03	374	298.0
BRCA1_15_04	238	190.0
BRCA1_15_05	319	254.0
BRCA1_15_06	203	162.0
BRCA1_15_07	235	187.0
BRCA1_15_08	335	267.0
BRCA1_15_09	211	168.0
BRCA1_15_10	457	364.0
BRCA1_15_11	331	264.0
BRCA1_15_12	315	251.0
BRCA1_15_13	263	210.0
BRCA1_15_14	230	183.0
BRCA1_15_15	307	245.0
BRCA1_15_16	305	243.0
BRCA1_15_17	340	271.0
BRCA1_15_18	186	148.0
BRCA1_15_19	328	262.0
BRCA1_15_20	370	295.0
BRCA1_15_21	264	210.0
BRCA1_15_22	303	242.0
BRCA1_15_23	317	253.0
BRCA1_15_24	403	321.0
BRCA1_15_25	352	281.0
BRCA1_15_26	403	321.0
BRCA1_16_01	305	243.0
BRCA1_17_01	357	285.0
BRCA1_18_01	385	307.0
BRCA1_19_01	463	369.0
BRCA1_20_01	349	278.0
BRCA1_21_01	339	270.0
BRCA1_22_01	500	399.0
BRCA1_23_01	482	384.0
BRCA1_24_01	254	203.0
BRCA1_25_01	428	341.0
BRCA1_26_01	296	236.0
BRCA1_27_01	464	370.0
BRCA1_27_02	342	273.0
