amplicon_name	raw_count	300x_count
BRCA2_01_01	406	309.0
BRCA2_02_01	388	295.0
BRCA2_02_02	301	229.0
BRCA2_03_01	394	300.0
BRCA2_03_02	463	352.0
BRCA2_04_01	592	450.0
BRCA2_05_01	393	299.0
BRCA2_06_01	523	398.0
BRCA2_07_01	455	346.0
BRCA2_08_01	700	532.0
BRCA2_09_01	258	196.0
BRCA2_09_02	361	275.0
BRCA2_09_03	337	256.0
BRCA2_09_04	348	265.0
BRCA2_09_05	337	256.0
BRCA2_09_06	317	241.0
BRCA2_09_07	306	233.0
BRCA2_09_08	415	316.0
BRCA2_09_09	362	275.0
BRCA2_09_10	450	342.0
BRCA2_10_01	228	173.0
BRCA2_10_02	278	211.0
BRCA2_10_03	330	251.0
BRCA2_10_04	545	414.0
BRCA2_10_05	306	233.0
BRCA2_10_06	345	262.0
BRCA2_10_07	310	236.0
BRCA2_10_08	507	386.0
BRCA2_10_09	309	235.0
BRCA2_10_10	568	432.0
BRCA2_10_11	251	191.0
BRCA2_10_12	474	360.0
BRCA2_10_13	485	369.0
BRCA2_10_14	381	290.0
BRCA2_10_15	488	371.0
BRCA2_10_16	580	441.0
BRCA2_10_17	342	260.0
BRCA2_10_18	401	305.0
BRCA2_10_19	406	309.0
BRCA2_10_20	221	168.0
BRCA2_10_21	312	237.0
BRCA2_10_22	688	523.0
BRCA2_10_23	331	252.0
BRCA2_10_24	502	382.0
BRCA2_10_25	270	205.0
BRCA2_10_26	208	158.0
BRCA2_10_27	328	249.0
BRCA2_10_28	335	255.0
BRCA2_10_29	183	139.0
BRCA2_10_30	447	340.0
BRCA2_10_31	288	219.0
BRCA2_10_32	378	287.0
BRCA2_10_33	308	234.0
BRCA2_10_34	411	313.0
BRCA2_10_35	384	292.0
BRCA2_10_36	596	453.0
BRCA2_10_37	347	264.0
BRCA2_10_38	659	501.0
BRCA2_10_39	272	207.0
BRCA2_11_01	622	473.0
BRCA2_12_01	468	356.0
BRCA2_13_01	371	282.0
BRCA2_13_02	615	468.0
BRCA2_13_03	552	420.0
BRCA2_13_04	183	139.0
BRCA2_14_01	695	529.0
BRCA2_14_02	334	254.0
BRCA2_15_01	263	200.0
BRCA2_15_02	365	278.0
BRCA2_16_01	603	459.0
BRCA2_16_02	232	176.0
BRCA2_17_01	469	357.0
BRCA2_17_02	449	341.0
BRCA2_17_03	359	273.0
BRCA2_18_01	450	342.0
BRCA2_18_02	511	389.0
BRCA2_19_01	372	283.0
BRCA2_19_02	940	715.0
BRCA2_20_01	268	204.0
BRCA2_21_01	347	264.0
BRCA2_21_02	617	469.0
BRCA2_22_01	583	443.0
BRCA2_22_02	345	262.0
BRCA2_23_01	329	250.0
BRCA2_23_02	342	260.0
BRCA2_24_01	761	579.0
BRCA2_24_02	306	233.0
BRCA2_25_01	221	168.0
BRCA2_25_02	212	161.0
BRCA2_26_01	471	358.0
BRCA2_26_02	272	207.0
BRCA2_26_03	224	170.0
BRCA2_26_04	388	295.0
BRCA2_26_05	319	243.0
BRCA1_01_01	550	418.0
BRCA1_02_01	404	307.0
BRCA1_03_01	344	262.0
BRCA1_04_01	618	470.0
BRCA1_05_01	503	383.0
BRCA1_06_01	495	376.0
BRCA1_07_01	386	294.0
BRCA1_08_01	559	425.0
BRCA1_09_01	234	178.0
BRCA1_09_02	692	526.0
BRCA1_09_03	279	212.0
BRCA1_10_01	309	235.0
BRCA1_10_02	378	287.0
BRCA1_11_01	301	229.0
BRCA1_12_01	290	221.0
BRCA1_13_01	669	509.0
BRCA1_13_02	334	254.0
BRCA1_14_01	588	447.0
BRCA1_15_01	307	233.0
BRCA1_15_02	303	230.0
BRCA1_15_03	321	244.0
BRCA1_15_04	350	266.0
BRCA1_15_05	276	210.0
BRCA1_15_06	224	170.0
BRCA1_15_07	227	173.0
BRCA1_15_08	387	294.0
BRCA1_15_09	232	176.0
BRCA1_15_10	533	405.0
BRCA1_15_11	320	243.0
BRCA1_15_12	351	267.0
BRCA1_15_13	289	220.0
BRCA1_15_14	237	180.0
BRCA1_15_15	321	244.0
BRCA1_15_16	312	237.0
BRCA1_15_17	292	222.0
BRCA1_15_18	239	182.0
BRCA1_15_19	289	220.0
BRCA1_15_20	416	316.0
BRCA1_15_21	240	183.0
BRCA1_15_22	380	289.0
BRCA1_15_23	284	216.0
BRCA1_15_24	438	333.0
BRCA1_15_25	317	241.0
BRCA1_15_26	452	344.0
BRCA1_16_01	272	207.0
BRCA1_17_01	468	356.0
BRCA1_18_01	316	240.0
BRCA1_19_01	593	451.0
BRCA1_20_01	338	257.0
BRCA1_21_01	405	308.0
BRCA1_22_01	470	357.0
BRCA1_23_01	606	461.0
BRCA1_24_01	303	230.0
BRCA1_25_01	391	297.0
BRCA1_26_01	371	282.0
BRCA1_27_01	407	310.0
BRCA1_27_02	387	294.0
