amplicon_name	raw_count	300x_count
BRCA2_01_01	457	367.0
BRCA2_02_01	293	236.0
BRCA2_02_02	398	320.0
BRCA2_03_01	329	265.0
BRCA2_03_02	547	440.0
BRCA2_04_01	427	343.0
BRCA2_05_01	409	329.0
BRCA2_06_01	411	330.0
BRCA2_07_01	471	379.0
BRCA2_08_01	599	482.0
BRCA2_09_01	275	221.0
BRCA2_09_02	329	265.0
BRCA2_09_03	346	278.0
BRCA2_09_04	306	246.0
BRCA2_09_05	327	263.0
BRCA2_09_06	247	199.0
BRCA2_09_07	372	299.0
BRCA2_09_08	372	299.0
BRCA2_09_09	362	291.0
BRCA2_09_10	388	312.0
BRCA2_10_01	328	264.0
BRCA2_10_02	281	226.0
BRCA2_10_03	384	309.0
BRCA2_10_04	406	326.0
BRCA2_10_05	372	299.0
BRCA2_10_06	355	285.0
BRCA2_10_07	421	338.0
BRCA2_10_08	426	343.0
BRCA2_10_09	337	271.0
BRCA2_10_10	442	355.0
BRCA2_10_11	298	240.0
BRCA2_10_12	421	338.0
BRCA2_10_13	455	366.0
BRCA2_10_14	309	248.0
BRCA2_10_15	591	475.0
BRCA2_10_16	522	420.0
BRCA2_10_17	339	273.0
BRCA2_10_18	368	296.0
BRCA2_10_19	433	348.0
BRCA2_10_20	233	187.0
BRCA2_10_21	298	240.0
BRCA2_10_22	528	425.0
BRCA2_10_23	423	340.0
BRCA2_10_24	388	312.0
BRCA2_10_25	307	247.0
BRCA2_10_26	219	176.0
BRCA2_10_27	384	309.0
BRCA2_10_28	332	267.0
BRCA2_10_29	210	169.0
BRCA2_10_30	376	302.0
BRCA2_10_31	381	306.0
BRCA2_10_32	340	273.0
BRCA2_10_33	329	265.0
BRCA2_10_34	335	269.0
BRCA2_10_35	397	319.0
BRCA2_10_36	540	434.0
BRCA2_10_37	427	343.0
BRCA2_10_38	475	382.0
BRCA2_10_39	338	272.0
BRCA2_11_01	425	342.0
BRCA2_12_01	485	390.0
BRCA2_13_01	291	234.0
BRCA2_13_02	666	535.0
BRCA2_13_03	450	362.0
BRCA2_13_04	227	183.0
BRCA2_14_01	612	492.0
BRCA2_14_02	357	287.0
BRCA2_15_01	218	175.0
BRCA2_15_02	410	330.0
BRCA2_16_01	528	425.0
BRCA2_16_02	289	232.0
BRCA2_17_01	343	276.0
BRCA2_17_02	462	371.0
BRCA2_17_03	295	237.0
BRCA2_18_01	477	384.0
BRCA2_18_02	442	355.0
BRCA2_19_01	361	290.0
BRCA2_19_02	746	600.0
BRCA2_20_01	319	256.0
BRCA2_21_01	253	203.0
BRCA2_21_02	697	560.0
BRCA2_22_01	468	376.0
BRCA2_22_02	338	272.0
BRCA2_23_01	296	238.0
BRCA2_23_02	335	269.0
BRCA2_24_01	624	502.0
BRCA2_24_02	325	261.0
BRCA2_25_01	219	176.0
BRCA2_25_02	246	198.0
BRCA2_26_01	387	311.0
BRCA2_26_02	322	259.0
BRCA2_26_03	195	157.0
BRCA2_26_04	432	347.0
BRCA2_26_05	278	224.0
BRCA1_01_01	599	482.0
BRCA1_02_01	340	273.0
BRCA1_03_01	380	306.0
BRCA1_04_01	465	374.0
BRCA1_05_01	526	423.0
BRCA1_06_01	318	256.0
BRCA1_07_01	416	334.0
BRCA1_08_01	394	317.0
BRCA1_09_01	288	232.0
BRCA1_09_02	548	441.0
BRCA1_09_03	281	226.0
BRCA1_10_01	196	158.0
BRCA1_10_02	403	324.0
BRCA1_11_01	265	213.0
BRCA1_12_01	333	268.0
BRCA1_13_01	435	350.0
BRCA1_13_02	278	224.0
BRCA1_14_01	518	416.0
BRCA1_15_01	370	297.0
BRCA1_15_02	294	236.0
BRCA1_15_03	430	346.0
BRCA1_15_04	273	220.0
BRCA1_15_05	340	273.0
BRCA1_15_06	270	217.0
BRCA1_15_07	216	174.0
BRCA1_15_08	369	297.0
BRCA1_15_09	297	239.0
BRCA1_15_10	467	375.0
BRCA1_15_11	232	187.0
BRCA1_15_12	282	227.0
BRCA1_15_13	280	225.0
BRCA1_15_14	239	192.0
BRCA1_15_15	283	228.0
BRCA1_15_16	279	224.0
BRCA1_15_17	433	348.0
BRCA1_15_18	201	162.0
BRCA1_15_19	349	281.0
BRCA1_15_20	360	289.0
BRCA1_15_21	224	180.0
BRCA1_15_22	281	226.0
BRCA1_15_23	284	228.0
BRCA1_15_24	400	322.0
BRCA1_15_25	302	243.0
BRCA1_15_26	441	355.0
BRCA1_16_01	256	206.0
BRCA1_17_01	396	318.0
BRCA1_18_01	375	302.0
BRCA1_19_01	466	375.0
BRCA1_20_01	369	297.0
BRCA1_21_01	310	249.0
BRCA1_22_01	496	399.0
BRCA1_23_01	476	383.0
BRCA1_24_01	297	239.0
BRCA1_25_01	412	331.0
BRCA1_26_01	275	221.0
BRCA1_27_01	486	391.0
BRCA1_27_02	317	255.0
