amplicon_name	raw_count	300x_count
BRCA2_01_01	462	382.0
BRCA2_02_01	278	230.0
BRCA2_02_02	368	305.0
BRCA2_03_01	307	254.0
BRCA2_03_02	542	449.0
BRCA2_04_01	494	409.0
BRCA2_05_01	434	359.0
BRCA2_06_01	395	327.0
BRCA2_07_01	475	393.0
BRCA2_08_01	532	440.0
BRCA2_09_01	258	214.0
BRCA2_09_02	288	238.0
BRCA2_09_03	344	285.0
BRCA2_09_04	281	233.0
BRCA2_09_05	318	263.0
BRCA2_09_06	271	224.0
BRCA2_09_07	350	290.0
BRCA2_09_08	376	311.0
BRCA2_09_09	407	337.0
BRCA2_09_10	299	247.0
BRCA2_10_01	285	236.0
BRCA2_10_02	250	207.0
BRCA2_10_03	361	299.0
BRCA2_10_04	439	363.0
BRCA2_10_05	345	286.0
BRCA2_10_06	311	257.0
BRCA2_10_07	386	320.0
BRCA2_10_08	408	338.0
BRCA2_10_09	353	292.0
BRCA2_10_10	472	391.0
BRCA2_10_11	253	209.0
BRCA2_10_12	415	344.0
BRCA2_10_13	461	382.0
BRCA2_10_14	315	261.0
BRCA2_10_15	547	453.0
BRCA2_10_16	453	375.0
BRCA2_10_17	296	245.0
BRCA2_10_18	321	266.0
BRCA2_10_19	457	378.0
BRCA2_10_20	255	211.0
BRCA2_10_21	297	246.0
BRCA2_10_22	548	454.0
BRCA2_10_23	361	299.0
BRCA2_10_24	441	365.0
BRCA2_10_25	288	238.0
BRCA2_10_26	225	186.0
BRCA2_10_27	343	284.0
BRCA2_10_28	319	264.0
BRCA2_10_29	209	173.0
BRCA2_10_30	359	297.0
BRCA2_10_31	351	291.0
BRCA2_10_32	347	287.0
BRCA2_10_33	321	266.0
BRCA2_10_34	332	275.0
BRCA2_10_35	372	308.0
BRCA2_10_36	515	426.0
BRCA2_10_37	406	336.0
BRCA2_10_38	484	401.0
BRCA2_10_39	323	267.0
BRCA2_11_01	477	395.0
BRCA2_12_01	467	387.0
BRCA2_13_01	291	241.0
BRCA2_13_02	717	593.0
BRCA2_13_03	439	363.0
BRCA2_13_04	258	214.0
BRCA2_14_01	536	444.0
BRCA2_14_02	411	340.0
BRCA2_15_01	195	161.0
BRCA2_15_02	382	316.0
BRCA2_16_01	508	420.0
BRCA2_16_02	260	215.0
BRCA2_17_01	349	289.0
BRCA2_17_02	458	379.0
BRCA2_17_03	299	247.0
BRCA2_18_01	494	409.0
BRCA2_18_02	414	343.0
BRCA2_19_01	367	304.0
BRCA2_19_02	683	565.0
BRCA2_20_01	294	243.0
BRCA2_21_01	246	204.0
BRCA2_21_02	650	538.0
BRCA2_22_01	410	339.0
BRCA2_22_02	327	271.0
BRCA2_23_01	242	200.0
BRCA2_23_02	347	287.0
BRCA2_24_01	588	487.0
BRCA2_24_02	353	292.0
BRCA2_25_01	205	170.0
BRCA2_25_02	264	219.0
BRCA2_26_01	388	321.0
BRCA2_26_02	295	244.0
BRCA2_26_03	159	132.0
BRCA2_26_04	429	355.0
BRCA2_26_05	270	223.0
BRCA1_01_01	562	465.0
BRCA1_02_01	327	271.0
BRCA1_03_01	361	299.0
BRCA1_04_01	488	404.0
BRCA1_05_01	544	450.0
BRCA1_06_01	373	309.0
BRCA1_07_01	460	381.0
BRCA1_08_01	382	316.0
BRCA1_09_01	277	229.0
BRCA1_09_02	509	421.0
BRCA1_09_03	305	252.0
BRCA1_10_01	196	162.0
BRCA1_10_02	401	332.0
BRCA1_11_01	247	204.0
BRCA1_12_01	338	280.0
BRCA1_13_01	453	375.0
BRCA1_13_02	340	281.0
BRCA1_14_01	450	372.0
BRCA1_15_01	375	310.0
BRCA1_15_02	254	210.0
BRCA1_15_03	424	351.0
BRCA1_15_04	251	208.0
BRCA1_15_05	312	258.0
BRCA1_15_06	231	191.0
BRCA1_15_07	231	191.0
BRCA1_15_08	305	252.0
BRCA1_15_09	283	234.0
BRCA1_15_10	428	354.0
BRCA1_15_11	297	246.0
BRCA1_15_12	301	249.0
BRCA1_15_13	276	228.0
BRCA1_15_14	207	171.0
BRCA1_15_15	310	257.0
BRCA1_15_16	251	208.0
BRCA1_15_17	369	305.0
BRCA1_15_18	197	163.0
BRCA1_15_19	324	268.0
BRCA1_15_20	323	267.0
BRCA1_15_21	232	192.0
BRCA1_15_22	305	252.0
BRCA1_15_23	309	256.0
BRCA1_15_24	331	274.0
BRCA1_15_25	325	269.0
BRCA1_15_26	359	297.0
BRCA1_16_01	312	258.0
BRCA1_17_01	354	293.0
BRCA1_18_01	342	283.0
BRCA1_19_01	432	358.0
BRCA1_20_01	395	327.0
BRCA1_21_01	301	249.0
BRCA1_22_01	491	406.0
BRCA1_23_01	429	355.0
BRCA1_24_01	232	192.0
BRCA1_25_01	407	337.0
BRCA1_26_01	284	235.0
BRCA1_27_01	448	371.0
BRCA1_27_02	302	250.0
