amplicon_name	raw_count	300x_count
BRCA2_01_01	511	384.0
BRCA2_02_01	323	243.0
BRCA2_02_02	389	293.0
BRCA2_03_01	332	250.0
BRCA2_03_02	620	466.0
BRCA2_04_01	488	367.0
BRCA2_05_01	466	351.0
BRCA2_06_01	425	320.0
BRCA2_07_01	503	378.0
BRCA2_08_01	642	483.0
BRCA2_09_01	311	234.0
BRCA2_09_02	313	235.0
BRCA2_09_03	405	305.0
BRCA2_09_04	333	251.0
BRCA2_09_05	305	229.0
BRCA2_09_06	268	202.0
BRCA2_09_07	411	309.0
BRCA2_09_08	389	293.0
BRCA2_09_09	450	339.0
BRCA2_09_10	340	256.0
BRCA2_10_01	279	210.0
BRCA2_10_02	306	230.0
BRCA2_10_03	375	282.0
BRCA2_10_04	422	317.0
BRCA2_10_05	362	272.0
BRCA2_10_06	353	266.0
BRCA2_10_07	411	309.0
BRCA2_10_08	400	301.0
BRCA2_10_09	333	251.0
BRCA2_10_10	461	347.0
BRCA2_10_11	291	219.0
BRCA2_10_12	445	335.0
BRCA2_10_13	468	352.0
BRCA2_10_14	260	196.0
BRCA2_10_15	626	471.0
BRCA2_10_16	541	407.0
BRCA2_10_17	388	292.0
BRCA2_10_18	361	272.0
BRCA2_10_19	467	351.0
BRCA2_10_20	262	197.0
BRCA2_10_21	362	272.0
BRCA2_10_22	601	452.0
BRCA2_10_23	398	299.0
BRCA2_10_24	462	348.0
BRCA2_10_25	324	244.0
BRCA2_10_26	233	175.0
BRCA2_10_27	377	284.0
BRCA2_10_28	353	266.0
BRCA2_10_29	225	169.0
BRCA2_10_30	377	284.0
BRCA2_10_31	414	311.0
BRCA2_10_32	399	300.0
BRCA2_10_33	370	278.0
BRCA2_10_34	331	249.0
BRCA2_10_35	382	287.0
BRCA2_10_36	586	441.0
BRCA2_10_37	417	314.0
BRCA2_10_38	503	378.0
BRCA2_10_39	321	242.0
BRCA2_11_01	477	359.0
BRCA2_12_01	511	384.0
BRCA2_13_01	346	260.0
BRCA2_13_02	726	546.0
BRCA2_13_03	450	339.0
BRCA2_13_04	233	175.0
BRCA2_14_01	605	455.0
BRCA2_14_02	389	293.0
BRCA2_15_01	213	160.0
BRCA2_15_02	413	311.0
BRCA2_16_01	587	442.0
BRCA2_16_02	323	243.0
BRCA2_17_01	359	270.0
BRCA2_17_02	432	325.0
BRCA2_17_03	341	257.0
BRCA2_18_01	473	356.0
BRCA2_18_02	450	339.0
BRCA2_19_01	430	324.0
BRCA2_19_02	758	570.0
BRCA2_20_01	301	226.0
BRCA2_21_01	304	229.0
BRCA2_21_02	771	580.0
BRCA2_22_01	488	367.0
BRCA2_22_02	366	275.0
BRCA2_23_01	277	208.0
BRCA2_23_02	376	283.0
BRCA2_24_01	753	567.0
BRCA2_24_02	387	291.0
BRCA2_25_01	221	166.0
BRCA2_25_02	275	207.0
BRCA2_26_01	415	312.0
BRCA2_26_02	395	297.0
BRCA2_26_03	194	146.0
BRCA2_26_04	472	355.0
BRCA2_26_05	333	251.0
BRCA1_01_01	638	480.0
BRCA1_02_01	321	242.0
BRCA1_03_01	392	295.0
BRCA1_04_01	593	446.0
BRCA1_05_01	627	472.0
BRCA1_06_01	461	347.0
BRCA1_07_01	441	332.0
BRCA1_08_01	459	345.0
BRCA1_09_01	272	205.0
BRCA1_09_02	670	504.0
BRCA1_09_03	313	235.0
BRCA1_10_01	226	170.0
BRCA1_10_02	427	321.0
BRCA1_11_01	212	159.0
BRCA1_12_01	359	270.0
BRCA1_13_01	521	392.0
BRCA1_13_02	369	278.0
BRCA1_14_01	545	410.0
BRCA1_15_01	378	284.0
BRCA1_15_02	293	220.0
BRCA1_15_03	478	360.0
BRCA1_15_04	289	217.0
BRCA1_15_05	348	262.0
BRCA1_15_06	237	178.0
BRCA1_15_07	297	223.0
BRCA1_15_08	349	263.0
BRCA1_15_09	280	211.0
BRCA1_15_10	449	338.0
BRCA1_15_11	368	277.0
BRCA1_15_12	309	232.0
BRCA1_15_13	319	240.0
BRCA1_15_14	255	192.0
BRCA1_15_15	342	257.0
BRCA1_15_16	317	238.0
BRCA1_15_17	428	322.0
BRCA1_15_18	217	163.0
BRCA1_15_19	352	265.0
BRCA1_15_20	367	276.0
BRCA1_15_21	304	229.0
BRCA1_15_22	323	243.0
BRCA1_15_23	336	253.0
BRCA1_15_24	402	302.0
BRCA1_15_25	382	287.0
BRCA1_15_26	417	314.0
BRCA1_16_01	320	241.0
BRCA1_17_01	414	311.0
BRCA1_18_01	387	291.0
BRCA1_19_01	514	387.0
BRCA1_20_01	404	304.0
BRCA1_21_01	300	226.0
BRCA1_22_01	566	426.0
BRCA1_23_01	519	390.0
BRCA1_24_01	242	182.0
BRCA1_25_01	443	333.0
BRCA1_26_01	266	200.0
BRCA1_27_01	509	383.0
BRCA1_27_02	331	249.0
