amplicon_name	raw_count	300x_count
BRCA2_01_01	409	324.0
BRCA2_02_01	325	258.0
BRCA2_02_02	320	254.0
BRCA2_03_01	341	270.0
BRCA2_03_02	451	358.0
BRCA2_04_01	463	367.0
BRCA2_05_01	346	274.0
BRCA2_06_01	480	381.0
BRCA2_07_01	514	408.0
BRCA2_08_01	645	511.0
BRCA2_09_01	263	209.0
BRCA2_09_02	355	281.0
BRCA2_09_03	368	292.0
BRCA2_09_04	312	247.0
BRCA2_09_05	354	281.0
BRCA2_09_06	284	225.0
BRCA2_09_07	300	238.0
BRCA2_09_08	334	265.0
BRCA2_09_09	415	329.0
BRCA2_09_10	313	248.0
BRCA2_10_01	304	241.0
BRCA2_10_02	310	246.0
BRCA2_10_03	342	271.0
BRCA2_10_04	439	348.0
BRCA2_10_05	336	266.0
BRCA2_10_06	323	256.0
BRCA2_10_07	395	313.0
BRCA2_10_08	453	359.0
BRCA2_10_09	370	293.0
BRCA2_10_10	494	392.0
BRCA2_10_11	264	209.0
BRCA2_10_12	402	319.0
BRCA2_10_13	457	362.0
BRCA2_10_14	340	270.0
BRCA2_10_15	589	467.0
BRCA2_10_16	476	377.0
BRCA2_10_17	322	255.0
BRCA2_10_18	347	275.0
BRCA2_10_19	474	376.0
BRCA2_10_20	249	197.0
BRCA2_10_21	291	231.0
BRCA2_10_22	560	444.0
BRCA2_10_23	380	301.0
BRCA2_10_24	449	356.0
BRCA2_10_25	289	229.0
BRCA2_10_26	226	179.0
BRCA2_10_27	378	300.0
BRCA2_10_28	316	251.0
BRCA2_10_29	218	173.0
BRCA2_10_30	433	343.0
BRCA2_10_31	347	275.0
BRCA2_10_32	371	294.0
BRCA2_10_33	308	244.0
BRCA2_10_34	373	296.0
BRCA2_10_35	361	286.0
BRCA2_10_36	542	430.0
BRCA2_10_37	392	311.0
BRCA2_10_38	571	453.0
BRCA2_10_39	287	228.0
BRCA2_11_01	471	373.0
BRCA2_12_01	480	381.0
BRCA2_13_01	344	273.0
BRCA2_13_02	713	565.0
BRCA2_13_03	464	368.0
BRCA2_13_04	202	160.0
BRCA2_14_01	586	465.0
BRCA2_14_02	374	297.0
BRCA2_15_01	250	198.0
BRCA2_15_02	395	313.0
BRCA2_16_01	577	458.0
BRCA2_16_02	239	190.0
BRCA2_17_01	370	293.0
BRCA2_17_02	455	361.0
BRCA2_17_03	306	243.0
BRCA2_18_01	470	373.0
BRCA2_18_02	473	375.0
BRCA2_19_01	393	312.0
BRCA2_19_02	709	562.0
BRCA2_20_01	316	251.0
BRCA2_21_01	318	252.0
BRCA2_21_02	663	526.0
BRCA2_22_01	520	412.0
BRCA2_22_02	341	270.0
BRCA2_23_01	300	238.0
BRCA2_23_02	367	291.0
BRCA2_24_01	636	504.0
BRCA2_24_02	350	278.0
BRCA2_25_01	256	203.0
BRCA2_25_02	267	212.0
BRCA2_26_01	437	346.0
BRCA2_26_02	310	246.0
BRCA2_26_03	196	155.0
BRCA2_26_04	413	327.0
BRCA2_26_05	279	221.0
BRCA1_01_01	555	440.0
BRCA1_02_01	349	277.0
BRCA1_03_01	327	259.0
BRCA1_04_01	459	364.0
BRCA1_05_01	507	402.0
BRCA1_06_01	405	321.0
BRCA1_07_01	415	329.0
BRCA1_08_01	402	319.0
BRCA1_09_01	302	239.0
BRCA1_09_02	646	512.0
BRCA1_09_03	304	241.0
BRCA1_10_01	248	197.0
BRCA1_10_02	420	333.0
BRCA1_11_01	284	225.0
BRCA1_12_01	340	270.0
BRCA1_13_01	460	365.0
BRCA1_13_02	373	296.0
BRCA1_14_01	509	404.0
BRCA1_15_01	380	301.0
BRCA1_15_02	283	224.0
BRCA1_15_03	470	373.0
BRCA1_15_04	311	247.0
BRCA1_15_05	350	278.0
BRCA1_15_06	231	183.0
BRCA1_15_07	224	178.0
BRCA1_15_08	361	286.0
BRCA1_15_09	304	241.0
BRCA1_15_10	444	352.0
BRCA1_15_11	245	194.0
BRCA1_15_12	348	276.0
BRCA1_15_13	288	228.0
BRCA1_15_14	259	205.0
BRCA1_15_15	314	249.0
BRCA1_15_16	320	254.0
BRCA1_15_17	395	313.0
BRCA1_15_18	222	176.0
BRCA1_15_19	373	296.0
BRCA1_15_20	347	275.0
BRCA1_15_21	231	183.0
BRCA1_15_22	316	251.0
BRCA1_15_23	334	265.0
BRCA1_15_24	387	307.0
BRCA1_15_25	327	259.0
BRCA1_15_26	395	313.0
BRCA1_16_01	299	237.0
BRCA1_17_01	381	302.0
BRCA1_18_01	390	309.0
BRCA1_19_01	448	355.0
BRCA1_20_01	332	263.0
BRCA1_21_01	270	214.0
BRCA1_22_01	460	365.0
BRCA1_23_01	498	395.0
BRCA1_24_01	237	188.0
BRCA1_25_01	378	300.0
BRCA1_26_01	327	259.0
BRCA1_27_01	424	336.0
BRCA1_27_02	314	249.0
