amplicon_name	raw_count	300x_count
BRCA2_01_01	415	379.0
BRCA2_02_01	241	220.0
BRCA2_02_02	354	323.0
BRCA2_03_01	264	241.0
BRCA2_03_02	579	529.0
BRCA2_04_01	429	392.0
BRCA2_05_01	336	307.0
BRCA2_06_01	315	288.0
BRCA2_07_01	333	304.0
BRCA2_08_01	473	432.0
BRCA2_09_01	223	204.0
BRCA2_09_02	343	313.0
BRCA2_09_03	314	287.0
BRCA2_09_04	464	424.0
BRCA2_09_05	252	230.0
BRCA2_09_06	240	219.0
BRCA2_09_07	446	408.0
BRCA2_09_08	281	257.0
BRCA2_09_09	402	367.0
BRCA2_09_10	469	429.0
BRCA2_10_01	222	203.0
BRCA2_10_02	202	185.0
BRCA2_10_03	472	431.0
BRCA2_10_04	388	355.0
BRCA2_10_05	348	318.0
BRCA2_10_06	345	315.0
BRCA2_10_07	269	246.0
BRCA2_10_08	406	371.0
BRCA2_10_09	314	287.0
BRCA2_10_10	438	400.0
BRCA2_10_11	268	245.0
BRCA2_10_12	420	384.0
BRCA2_10_13	185	169.0
BRCA2_10_14	233	213.0
BRCA2_10_15	439	401.0
BRCA2_10_16	499	456.0
BRCA2_10_17	396	362.0
BRCA2_10_18	380	347.0
BRCA2_10_19	376	344.0
BRCA2_10_20	267	244.0
BRCA2_10_21	336	307.0
BRCA2_10_22	543	496.0
BRCA2_10_23	333	304.0
BRCA2_10_24	470	429.0
BRCA2_10_25	231	211.0
BRCA2_10_26	299	273.0
BRCA2_10_27	284	259.0
BRCA2_10_28	502	459.0
BRCA2_10_29	217	198.0
BRCA2_10_30	427	390.0
BRCA2_10_31	317	290.0
BRCA2_10_32	332	303.0
BRCA2_10_33	336	307.0
BRCA2_10_34	290	265.0
BRCA2_10_35	373	341.0
BRCA2_10_36	490	448.0
BRCA2_10_37	257	235.0
BRCA2_10_38	424	387.0
BRCA2_10_39	255	233.0
BRCA2_11_01	355	324.0
BRCA2_12_01	422	386.0
BRCA2_13_01	316	289.0
BRCA2_13_02	491	449.0
BRCA2_13_03	365	333.0
BRCA2_13_04	163	149.0
BRCA2_14_01	506	462.0
BRCA2_14_02	271	248.0
BRCA2_15_01	198	181.0
BRCA2_15_02	307	280.0
BRCA2_16_01	465	425.0
BRCA2_16_02	210	192.0
BRCA2_17_01	290	265.0
BRCA2_17_02	380	347.0
BRCA2_17_03	283	259.0
BRCA2_18_01	453	414.0
BRCA2_18_02	311	284.0
BRCA2_19_01	291	266.0
BRCA2_19_02	472	431.0
BRCA2_20_01	249	228.0
BRCA2_21_01	215	196.0
BRCA2_21_02	342	312.0
BRCA2_22_01	337	308.0
BRCA2_22_02	361	330.0
BRCA2_23_01	213	195.0
BRCA2_23_02	287	262.0
BRCA2_24_01	485	443.0
BRCA2_24_02	198	181.0
BRCA2_25_01	192	175.0
BRCA2_25_02	160	146.0
BRCA2_26_01	331	302.0
BRCA2_26_02	269	246.0
BRCA2_26_03	157	143.0
BRCA2_26_04	446	408.0
BRCA2_26_05	390	356.0
BRCA1_01_01	490	448.0
BRCA1_02_01	268	245.0
BRCA1_03_01	282	258.0
BRCA1_04_01	428	391.0
BRCA1_05_01	520	475.0
BRCA1_06_01	333	304.0
BRCA1_07_01	318	291.0
BRCA1_08_01	322	294.0
BRCA1_09_01	234	214.0
BRCA1_09_02	510	466.0
BRCA1_09_03	269	246.0
BRCA1_10_01	185	169.0
BRCA1_10_02	258	236.0
BRCA1_11_01	153	140.0
BRCA1_12_01	214	196.0
BRCA1_13_01	378	345.0
BRCA1_13_02	214	196.0
BRCA1_14_01	424	387.0
BRCA1_15_01	366	334.0
BRCA1_15_02	264	241.0
BRCA1_15_03	341	312.0
BRCA1_15_04	265	242.0
BRCA1_15_05	260	238.0
BRCA1_15_06	196	179.0
BRCA1_15_07	200	183.0
BRCA1_15_08	308	281.0
BRCA1_15_09	170	155.0
BRCA1_15_10	401	366.0
BRCA1_15_11	296	270.0
BRCA1_15_12	257	235.0
BRCA1_15_13	203	185.0
BRCA1_15_14	233	213.0
BRCA1_15_15	246	225.0
BRCA1_15_16	287	262.0
BRCA1_15_17	268	245.0
BRCA1_15_18	162	148.0
BRCA1_15_19	207	189.0
BRCA1_15_20	460	420.0
BRCA1_15_21	293	268.0
BRCA1_15_22	347	317.0
BRCA1_15_23	366	334.0
BRCA1_15_24	344	314.0
BRCA1_15_25	357	326.0
BRCA1_15_26	413	377.0
BRCA1_16_01	261	238.0
BRCA1_17_01	371	339.0
BRCA1_18_01	317	290.0
BRCA1_19_01	461	421.0
BRCA1_20_01	257	235.0
BRCA1_21_01	321	293.0
BRCA1_22_01	382	349.0
BRCA1_23_01	321	293.0
