amplicon_name	raw_count	300x_count
BRCA2_01_01	386	361.0
BRCA2_02_01	175	164.0
BRCA2_02_02	260	243.0
BRCA2_03_01	262	245.0
BRCA2_03_02	393	367.0
BRCA2_04_01	549	513.0
BRCA2_05_01	353	330.0
BRCA2_06_01	293	274.0
BRCA2_07_01	414	387.0
BRCA2_08_01	354	331.0
BRCA2_09_01	249	233.0
BRCA2_09_02	348	325.0
BRCA2_09_03	394	368.0
BRCA2_09_04	384	359.0
BRCA2_09_05	277	259.0
BRCA2_09_06	341	319.0
BRCA2_09_07	324	303.0
BRCA2_09_08	291	272.0
BRCA2_09_09	467	437.0
BRCA2_09_10	319	298.0
BRCA2_10_01	232	217.0
BRCA2_10_02	190	178.0
BRCA2_10_03	371	347.0
BRCA2_10_04	594	555.0
BRCA2_10_05	357	334.0
BRCA2_10_06	306	286.0
BRCA2_10_07	323	302.0
BRCA2_10_08	348	325.0
BRCA2_10_09	383	358.0
BRCA2_10_10	509	476.0
BRCA2_10_11	233	218.0
BRCA2_10_12	417	390.0
BRCA2_10_13	264	247.0
BRCA2_10_14	284	266.0
BRCA2_10_15	434	406.0
BRCA2_10_16	382	357.0
BRCA2_10_17	365	341.0
BRCA2_10_18	368	344.0
BRCA2_10_19	404	378.0
BRCA2_10_20	231	216.0
BRCA2_10_21	268	251.0
BRCA2_10_22	429	401.0
BRCA2_10_23	346	323.0
BRCA2_10_24	557	521.0
BRCA2_10_25	279	261.0
BRCA2_10_26	229	214.0
BRCA2_10_27	389	364.0
BRCA2_10_28	304	284.0
BRCA2_10_29	170	159.0
BRCA2_10_30	330	309.0
BRCA2_10_31	294	275.0
BRCA2_10_32	275	257.0
BRCA2_10_33	366	342.0
BRCA2_10_34	351	328.0
BRCA2_10_35	444	415.0
BRCA2_10_36	336	314.0
BRCA2_10_37	242	226.0
BRCA2_10_38	405	379.0
BRCA2_10_39	264	247.0
BRCA2_11_01	291	272.0
BRCA2_12_01	281	263.0
BRCA2_13_01	333	311.0
BRCA2_13_02	657	614.0
BRCA2_13_03	255	238.0
BRCA2_13_04	212	198.0
BRCA2_14_01	383	358.0
BRCA2_14_02	323	302.0
BRCA2_15_01	160	150.0
BRCA2_15_02	309	289.0
BRCA2_16_01	448	419.0
BRCA2_16_02	381	356.0
BRCA2_17_01	369	345.0
BRCA2_17_02	450	421.0
BRCA2_17_03	280	262.0
BRCA2_18_01	467	437.0
BRCA2_18_02	359	336.0
BRCA2_19_01	348	325.0
BRCA2_19_02	352	329.0
BRCA2_20_01	251	235.0
BRCA2_21_01	245	229.0
BRCA2_21_02	413	386.0
BRCA2_22_01	335	313.0
BRCA2_22_02	381	356.0
BRCA2_23_01	302	282.0
BRCA2_23_02	365	341.0
BRCA2_24_01	348	325.0
BRCA2_24_02	302	282.0
BRCA2_25_01	205	192.0
BRCA2_25_02	304	284.0
BRCA2_26_01	275	257.0
BRCA2_26_02	215	201.0
BRCA2_26_03	206	193.0
BRCA2_26_04	310	290.0
BRCA2_26_05	164	153.0
BRCA1_01_01	342	320.0
BRCA1_02_01	304	284.0
BRCA1_03_01	363	339.0
BRCA1_04_01	342	320.0
BRCA1_05_01	377	352.0
BRCA1_06_01	309	289.0
BRCA1_07_01	337	315.0
BRCA1_08_01	359	336.0
BRCA1_09_01	273	255.0
BRCA1_09_02	298	279.0
BRCA1_09_03	290	271.0
BRCA1_10_01	233	218.0
BRCA1_10_02	289	270.0
BRCA1_11_01	237	222.0
BRCA1_12_01	239	223.0
BRCA1_13_01	341	319.0
BRCA1_13_02	357	334.0
BRCA1_14_01	277	259.0
BRCA1_15_01	280	262.0
BRCA1_15_02	240	224.0
BRCA1_15_03	396	370.0
BRCA1_15_04	262	245.0
BRCA1_15_05	270	252.0
BRCA1_15_06	172	161.0
BRCA1_15_07	170	159.0
BRCA1_15_08	299	280.0
BRCA1_15_09	240	224.0
BRCA1_15_10	331	309.0
BRCA1_15_11	257	240.0
BRCA1_15_12	229	214.0
BRCA1_15_13	198	185.0
BRCA1_15_14	311	291.0
BRCA1_15_15	254	237.0
BRCA1_15_16	296	277.0
BRCA1_15_17	424	396.0
BRCA1_15_18	241	225.0
BRCA1_15_19	275	257.0
BRCA1_15_20	359	336.0
BRCA1_15_21	270	252.0
BRCA1_15_22	427	399.0
BRCA1_15_23	282	264.0
BRCA1_15_24	300	280.0
BRCA1_15_25	299	280.0
BRCA1_15_26	325	304.0
BRCA1_16_01	244	228.0
BRCA1_17_01	381	356.0
BRCA1_18_01	269	251.0
BRCA1_19_01	346	323.0
BRCA1_20_01	319	298.0
BRCA1_21_01	311	291.0
BRCA1_22_01	372	348.0
BRCA1_23_01	248	232.0
