amplicon_name	raw_count	300x_count
BRCA2_01_01	405	391.0
BRCA2_02_01	253	244.0
BRCA2_02_02	374	361.0
BRCA2_03_01	257	248.0
BRCA2_03_02	588	567.0
BRCA2_04_01	419	404.0
BRCA2_05_01	369	356.0
BRCA2_06_01	283	273.0
BRCA2_07_01	314	303.0
BRCA2_08_01	454	438.0
BRCA2_09_01	209	202.0
BRCA2_09_02	322	311.0
BRCA2_09_03	312	301.0
BRCA2_09_04	438	423.0
BRCA2_09_05	264	255.0
BRCA2_09_06	275	265.0
BRCA2_09_07	410	396.0
BRCA2_09_08	282	272.0
BRCA2_09_09	347	335.0
BRCA2_09_10	404	390.0
BRCA2_10_01	253	244.0
BRCA2_10_02	201	194.0
BRCA2_10_03	433	418.0
BRCA2_10_04	396	382.0
BRCA2_10_05	380	367.0
BRCA2_10_06	328	316.0
BRCA2_10_07	280	270.0
BRCA2_10_08	337	325.0
BRCA2_10_09	324	313.0
BRCA2_10_10	421	406.0
BRCA2_10_11	233	225.0
BRCA2_10_12	378	365.0
BRCA2_10_13	200	193.0
BRCA2_10_14	205	198.0
BRCA2_10_15	413	398.0
BRCA2_10_16	437	422.0
BRCA2_10_17	404	390.0
BRCA2_10_18	338	326.0
BRCA2_10_19	319	308.0
BRCA2_10_20	246	237.0
BRCA2_10_21	299	288.0
BRCA2_10_22	465	449.0
BRCA2_10_23	342	330.0
BRCA2_10_24	456	440.0
BRCA2_10_25	237	229.0
BRCA2_10_26	265	256.0
BRCA2_10_27	293	283.0
BRCA2_10_28	451	435.0
BRCA2_10_29	174	168.0
BRCA2_10_30	316	305.0
BRCA2_10_31	324	313.0
BRCA2_10_32	288	278.0
BRCA2_10_33	321	310.0
BRCA2_10_34	262	253.0
BRCA2_10_35	370	357.0
BRCA2_10_36	401	387.0
BRCA2_10_37	239	231.0
BRCA2_10_38	429	414.0
BRCA2_10_39	257	248.0
BRCA2_11_01	303	292.0
BRCA2_12_01	356	343.0
BRCA2_13_01	289	279.0
BRCA2_13_02	484	467.0
BRCA2_13_03	326	314.0
BRCA2_13_04	191	184.0
BRCA2_14_01	389	375.0
BRCA2_14_02	290	280.0
BRCA2_15_01	148	143.0
BRCA2_15_02	280	270.0
BRCA2_16_01	401	387.0
BRCA2_16_02	173	167.0
BRCA2_17_01	295	285.0
BRCA2_17_02	378	365.0
BRCA2_17_03	258	249.0
BRCA2_18_01	428	413.0
BRCA2_18_02	302	291.0
BRCA2_19_01	341	329.0
BRCA2_19_02	443	427.0
BRCA2_20_01	225	217.0
BRCA2_21_01	215	207.0
BRCA2_21_02	328	316.0
BRCA2_22_01	282	272.0
BRCA2_22_02	286	276.0
BRCA2_23_01	216	208.0
BRCA2_23_02	287	277.0
BRCA2_24_01	488	471.0
BRCA2_24_02	216	208.0
BRCA2_25_01	184	177.0
BRCA2_25_02	207	200.0
BRCA2_26_01	272	262.0
BRCA2_26_02	270	260.0
BRCA2_26_03	170	164.0
BRCA2_26_04	425	410.0
BRCA2_26_05	316	305.0
BRCA1_01_01	454	438.0
BRCA1_02_01	273	263.0
BRCA1_03_01	263	254.0
BRCA1_04_01	441	425.0
BRCA1_05_01	488	471.0
BRCA1_06_01	269	259.0
BRCA1_07_01	310	299.0
BRCA1_08_01	283	273.0
BRCA1_09_01	223	215.0
BRCA1_09_02	453	437.0
BRCA1_09_03	231	223.0
BRCA1_10_01	193	186.0
BRCA1_10_02	276	266.0
BRCA1_11_01	156	150.0
BRCA1_12_01	240	232.0
BRCA1_13_01	366	353.0
BRCA1_13_02	262	253.0
BRCA1_14_01	368	355.0
BRCA1_15_01	357	344.0
BRCA1_15_02	268	259.0
BRCA1_15_03	308	297.0
BRCA1_15_04	238	230.0
BRCA1_15_05	274	264.0
BRCA1_15_06	182	176.0
BRCA1_15_07	187	180.0
BRCA1_15_08	285	275.0
BRCA1_15_09	166	160.0
BRCA1_15_10	414	399.0
BRCA1_15_11	294	284.0
BRCA1_15_12	237	229.0
BRCA1_15_13	228	220.0
BRCA1_15_14	249	240.0
BRCA1_15_15	228	220.0
BRCA1_15_16	277	267.0
BRCA1_15_17	313	302.0
BRCA1_15_18	141	136.0
BRCA1_15_19	214	206.0
BRCA1_15_20	379	366.0
BRCA1_15_21	293	283.0
BRCA1_15_22	298	287.0
BRCA1_15_23	364	351.0
BRCA1_15_24	283	273.0
BRCA1_15_25	341	329.0
BRCA1_15_26	375	362.0
BRCA1_16_01	234	226.0
BRCA1_17_01	347	335.0
BRCA1_18_01	268	259.0
BRCA1_19_01	408	394.0
BRCA1_20_01	272	262.0
BRCA1_21_01	259	250.0
BRCA1_22_01	419	404.0
BRCA1_23_01	300	289.0
