amplicon_name	raw_count	300x_count
BRCA2_01_01	311	294.0
BRCA2_02_01	236	223.0
BRCA2_02_02	337	318.0
BRCA2_03_01	320	302.0
BRCA2_03_02	494	467.0
BRCA2_04_01	443	419.0
BRCA2_05_01	370	350.0
BRCA2_06_01	317	299.0
BRCA2_07_01	362	342.0
BRCA2_08_01	439	415.0
BRCA2_09_01	230	217.0
BRCA2_09_02	297	281.0
BRCA2_09_03	342	323.0
BRCA2_09_04	254	240.0
BRCA2_09_05	311	294.0
BRCA2_09_06	230	217.0
BRCA2_09_07	303	286.0
BRCA2_09_08	287	271.0
BRCA2_09_09	340	321.0
BRCA2_09_10	356	336.0
BRCA2_10_01	287	271.0
BRCA2_10_02	237	224.0
BRCA2_10_03	323	305.0
BRCA2_10_04	403	381.0
BRCA2_10_05	258	244.0
BRCA2_10_06	294	278.0
BRCA2_10_07	428	404.0
BRCA2_10_08	388	367.0
BRCA2_10_09	243	230.0
BRCA2_10_10	362	342.0
BRCA2_10_11	202	191.0
BRCA2_10_12	354	334.0
BRCA2_10_13	358	338.0
BRCA2_10_14	269	254.0
BRCA2_10_15	473	447.0
BRCA2_10_16	420	397.0
BRCA2_10_17	257	243.0
BRCA2_10_18	246	232.0
BRCA2_10_19	365	345.0
BRCA2_10_20	202	191.0
BRCA2_10_21	244	231.0
BRCA2_10_22	425	402.0
BRCA2_10_23	391	369.0
BRCA2_10_24	398	376.0
BRCA2_10_25	288	272.0
BRCA2_10_26	187	177.0
BRCA2_10_27	331	313.0
BRCA2_10_28	334	316.0
BRCA2_10_29	219	207.0
BRCA2_10_30	374	353.0
BRCA2_10_31	384	363.0
BRCA2_10_32	254	240.0
BRCA2_10_33	280	265.0
BRCA2_10_34	331	313.0
BRCA2_10_35	300	283.0
BRCA2_10_36	370	350.0
BRCA2_10_37	324	306.0
BRCA2_10_38	413	390.0
BRCA2_10_39	274	259.0
BRCA2_11_01	367	347.0
BRCA2_12_01	380	359.0
BRCA2_13_01	308	291.0
BRCA2_13_02	603	570.0
BRCA2_13_03	356	336.0
BRCA2_13_04	210	198.0
BRCA2_14_01	410	387.0
BRCA2_14_02	271	256.0
BRCA2_15_01	163	154.0
BRCA2_15_02	358	338.0
BRCA2_16_01	497	470.0
BRCA2_16_02	288	272.0
BRCA2_17_01	338	319.0
BRCA2_17_02	385	364.0
BRCA2_17_03	276	261.0
BRCA2_18_01	336	317.0
BRCA2_18_02	360	340.0
BRCA2_19_01	315	298.0
BRCA2_19_02	609	575.0
BRCA2_20_01	248	234.0
BRCA2_21_01	234	221.0
BRCA2_21_02	570	539.0
BRCA2_22_01	347	328.0
BRCA2_22_02	318	300.0
BRCA2_23_01	284	268.0
BRCA2_23_02	329	311.0
BRCA2_24_01	498	470.0
BRCA2_24_02	304	287.0
BRCA2_25_01	200	189.0
BRCA2_25_02	267	252.0
BRCA2_26_01	335	316.0
BRCA2_26_02	247	233.0
BRCA2_26_03	252	238.0
BRCA2_26_04	319	301.0
BRCA2_26_05	251	237.0
BRCA1_01_01	386	365.0
BRCA1_02_01	236	223.0
BRCA1_03_01	311	294.0
BRCA1_04_01	393	371.0
BRCA1_05_01	401	379.0
BRCA1_06_01	339	320.0
BRCA1_07_01	288	272.0
BRCA1_08_01	365	345.0
BRCA1_09_01	286	270.0
BRCA1_09_02	452	427.0
BRCA1_09_03	247	233.0
BRCA1_10_01	213	201.0
BRCA1_10_02	310	293.0
BRCA1_11_01	247	233.0
BRCA1_12_01	272	257.0
BRCA1_13_01	378	357.0
BRCA1_13_02	283	267.0
BRCA1_14_01	365	345.0
BRCA1_15_01	388	367.0
BRCA1_15_02	313	296.0
BRCA1_15_03	346	327.0
BRCA1_15_04	225	213.0
BRCA1_15_05	213	201.0
BRCA1_15_06	246	232.0
BRCA1_15_07	185	175.0
BRCA1_15_08	332	314.0
BRCA1_15_09	240	227.0
BRCA1_15_10	393	371.0
BRCA1_15_11	219	207.0
BRCA1_15_12	253	239.0
BRCA1_15_13	234	221.0
BRCA1_15_14	202	191.0
BRCA1_15_15	236	223.0
BRCA1_15_16	203	192.0
BRCA1_15_17	374	353.0
BRCA1_15_18	192	181.0
BRCA1_15_19	291	275.0
BRCA1_15_20	330	312.0
BRCA1_15_21	203	192.0
BRCA1_15_22	302	285.0
BRCA1_15_23	230	217.0
BRCA1_15_24	357	337.0
BRCA1_15_25	206	195.0
BRCA1_15_26	393	371.0
BRCA1_16_01	255	241.0
BRCA1_17_01	354	334.0
BRCA1_18_01	308	291.0
BRCA1_19_01	424	401.0
BRCA1_20_01	272	257.0
BRCA1_21_01	311	294.0
BRCA1_22_01	378	357.0
BRCA1_23_01	280	265.0
