amplicon_name	raw_count	300x_count
BRCA2_01_01	70	121.0
BRCA2_02_01	79	136.0
BRCA2_03_01	261	451.0
BRCA2_04_01	157	271.0
BRCA2_04_02	288	497.0
BRCA2_05_01	136	235.0
BRCA2_06_01	161	278.0
BRCA2_06_02	285	492.0
BRCA2_07_01	205	354.0
BRCA2_08_01	196	338.0
BRCA2_09_01	187	323.0
BRCA2_10_01	187	323.0
BRCA2_11_01	247	426.0
BRCA2_12_01	90	155.0
BRCA2_12_02	137	237.0
BRCA2_12_03	131	226.0
BRCA2_12_04	215	371.0
BRCA2_12_05	158	273.0
BRCA2_12_06	171	295.0
BRCA2_12_07	217	375.0
BRCA2_12_08	138	238.0
BRCA2_12_09	236	407.0
BRCA2_12_10	282	487.0
BRCA2_13_01	118	204.0
BRCA2_13_02	95	164.0
BRCA2_13_03	227	392.0
BRCA2_13_04	197	340.0
BRCA2_13_05	187	323.0
BRCA2_13_06	173	299.0
BRCA2_13_07	148	256.0
BRCA2_13_08	225	388.0
BRCA2_13_09	196	338.0
BRCA2_13_10	254	438.0
BRCA2_13_11	119	205.0
BRCA2_13_12	211	364.0
BRCA2_13_13	102	176.0
BRCA2_13_14	103	178.0
BRCA2_13_15	206	356.0
BRCA2_13_16	329	568.0
BRCA2_13_17	191	330.0
BRCA2_13_18	170	293.0
BRCA2_13_19	134	231.0
BRCA2_13_20	127	219.0
BRCA2_13_21	156	269.0
BRCA2_13_22	226	390.0
BRCA2_13_23	156	269.0
BRCA2_13_24	217	375.0
BRCA2_13_25	144	249.0
BRCA2_13_26	108	186.0
BRCA2_13_27	200	345.0
BRCA2_13_28	228	394.0
BRCA2_13_29	72	124.0
BRCA2_13_30	138	238.0
BRCA2_13_31	200	345.0
BRCA2_13_32	160	276.0
BRCA2_13_33	167	288.0
BRCA2_13_34	176	304.0
BRCA2_13_35	192	331.0
BRCA2_13_36	184	318.0
BRCA2_13_37	155	268.0
BRCA2_13_38	178	307.0
BRCA2_13_39	129	223.0
BRCA2_14_01	202	349.0
BRCA2_15_01	184	318.0
BRCA2_16_01	193	333.0
BRCA2_17_01	213	368.0
BRCA2_17_02	326	563.0
BRCA2_17_03	169	292.0
BRCA2_17_04	102	176.0
BRCA2_18_01	191	330.0
BRCA2_18_02	142	245.0
BRCA2_19_01	84	145.0
BRCA2_19_02	179	309.0
BRCA2_20_01	293	506.0
BRCA2_20_02	136	235.0
BRCA2_21_01	150	259.0
BRCA2_21_02	229	395.0
BRCA2_21_03	153	264.0
BRCA2_22_01	226	390.0
BRCA2_22_02	160	276.0
BRCA2_23_01	183	316.0
BRCA2_23_02	226	390.0
BRCA2_24_01	163	281.0
BRCA2_25_01	101	174.0
BRCA2_25_02	206	356.0
BRCA2_26_01	129	223.0
BRCA2_26_02	189	326.0
BRCA2_27_01	122	211.0
BRCA2_27_02	144	249.0
BRCA2_28_01	117	202.0
BRCA2_29_01	228	394.0
BRCA2_29_02	150	259.0
BRCA2_30_01	71	123.0
BRCA2_30_02	111	192.0
BRCA2_31_01	158	273.0
BRCA2_31_02	168	290.0
BRCA2_31_03	83	143.0
BRCA2_31_04	249	430.0
BRCA2_31_05	154	266.0
BRCA2_32_01	448	773.0
BRCA2_33_01	173	299.0
BRCA1_01_01	211	364.0
BRCA1_02_01	198	342.0
BRCA1_03_01	180	311.0
BRCA1_04_01	235	406.0
BRCA1_05_01	256	442.0
BRCA1_06_01	140	242.0
BRCA1_07_01	181	312.0
BRCA1_08_01	170	293.0
BRCA1_09_01	186	321.0
BRCA1_09_02	203	350.0
BRCA1_09_03	138	238.0
BRCA1_10_01	120	207.0
BRCA1_10_02	161	278.0
BRCA1_11_01	123	212.0
BRCA1_12_01	131	226.0
BRCA1_13_01	290	501.0
BRCA1_14_01	174	300.0
BRCA1_14_02	154	266.0
BRCA1_15_01	150	259.0
BRCA1_16_01	196	338.0
BRCA1_16_02	181	312.0
BRCA1_16_03	228	394.0
BRCA1_16_04	122	211.0
BRCA1_16_05	167	288.0
BRCA1_16_06	97	167.0
BRCA1_16_07	97	167.0
BRCA1_16_08	150	259.0
BRCA1_16_09	93	161.0
BRCA1_16_10	172	297.0
BRCA1_16_11	128	221.0
BRCA1_16_12	103	178.0
BRCA1_16_13	99	171.0
BRCA1_16_14	160	276.0
BRCA1_16_15	112	193.0
BRCA1_16_16	124	214.0
BRCA1_16_17	177	306.0
BRCA1_16_18	85	147.0
BRCA1_16_19	148	256.0
BRCA1_16_20	158	273.0
BRCA1_16_21	148	256.0
BRCA1_16_22	210	363.0
BRCA1_16_23	169	292.0
BRCA1_16_24	125	216.0
BRCA1_16_25	175	302.0
BRCA1_16_26	262	452.0
BRCA1_17_01	176	304.0
BRCA1_18_01	183	316.0
BRCA1_19_01	184	318.0
BRCA1_20_01	221	382.0
BRCA1_21_01	192	331.0
BRCA1_22_01	166	287.0
BRCA1_23_01	265	457.0
BRCA1_24_01	204	352.0
BRCA1_25_01	137	237.0
BRCA1_26_01	129	223.0
BRCA1_27_01	126	218.0
BRCA1_28_01	208	359.0
BRCA1_28_02	166	287.0
BRCA1_29_01	323	558.0
