amplicon_name	raw_count	300x_count
BRCA2_01_01	80	77.0
BRCA2_02_01	125	120.0
BRCA2_03_01	496	476.0
BRCA2_04_01	222	213.0
BRCA2_04_02	432	414.0
BRCA2_05_01	251	241.0
BRCA2_06_01	273	262.0
BRCA2_06_02	562	539.0
BRCA2_07_01	413	396.0
BRCA2_08_01	348	334.0
BRCA2_09_01	296	284.0
BRCA2_10_01	309	296.0
BRCA2_11_01	405	389.0
BRCA2_12_01	208	200.0
BRCA2_12_02	297	285.0
BRCA2_12_03	323	310.0
BRCA2_12_04	414	397.0
BRCA2_12_05	271	260.0
BRCA2_12_06	284	272.0
BRCA2_12_07	416	399.0
BRCA2_12_08	309	296.0
BRCA2_12_09	399	383.0
BRCA2_12_10	496	476.0
BRCA2_13_01	224	215.0
BRCA2_13_02	166	159.0
BRCA2_13_03	411	394.0
BRCA2_13_04	411	394.0
BRCA2_13_05	370	355.0
BRCA2_13_06	310	297.0
BRCA2_13_07	262	251.0
BRCA2_13_08	352	338.0
BRCA2_13_09	314	301.0
BRCA2_13_10	426	409.0
BRCA2_13_11	242	232.0
BRCA2_13_12	412	395.0
BRCA2_13_13	171	164.0
BRCA2_13_14	224	215.0
BRCA2_13_15	364	349.0
BRCA2_13_16	484	464.0
BRCA2_13_17	403	387.0
BRCA2_13_18	366	351.0
BRCA2_13_19	328	315.0
BRCA2_13_20	252	242.0
BRCA2_13_21	302	290.0
BRCA2_13_22	500	480.0
BRCA2_13_23	292	280.0
BRCA2_13_24	464	445.0
BRCA2_13_25	219	210.0
BRCA2_13_26	282	271.0
BRCA2_13_27	247	237.0
BRCA2_13_28	432	414.0
BRCA2_13_29	188	180.0
BRCA2_13_30	328	315.0
BRCA2_13_31	305	293.0
BRCA2_13_32	336	322.0
BRCA2_13_33	369	354.0
BRCA2_13_34	236	226.0
BRCA2_13_35	390	374.0
BRCA2_13_36	441	423.0
BRCA2_13_37	254	244.0
BRCA2_13_38	410	393.0
BRCA2_13_39	302	290.0
BRCA2_14_01	371	356.0
BRCA2_15_01	373	358.0
BRCA2_16_01	388	372.0
BRCA2_17_01	345	331.0
BRCA2_17_02	443	425.0
BRCA2_17_03	333	319.0
BRCA2_17_04	153	147.0
BRCA2_18_01	385	369.0
BRCA2_18_02	283	271.0
BRCA2_19_01	155	149.0
BRCA2_19_02	289	277.0
BRCA2_20_01	391	375.0
BRCA2_20_02	164	157.0
BRCA2_21_01	285	273.0
BRCA2_21_02	370	355.0
BRCA2_21_03	256	246.0
BRCA2_22_01	462	443.0
BRCA2_22_02	306	294.0
BRCA2_23_01	315	302.0
BRCA2_23_02	423	406.0
BRCA2_24_01	217	208.0
BRCA2_25_01	175	168.0
BRCA2_25_02	364	349.0
BRCA2_26_01	280	269.0
BRCA2_26_02	311	298.0
BRCA2_27_01	214	205.0
BRCA2_27_02	224	215.0
BRCA2_28_01	175	168.0
BRCA2_29_01	453	435.0
BRCA2_29_02	246	236.0
BRCA2_30_01	178	171.0
BRCA2_30_02	189	181.0
BRCA2_31_01	297	285.0
BRCA2_31_02	301	289.0
BRCA2_31_03	125	120.0
BRCA2_31_04	485	465.0
BRCA2_31_05	312	299.0
BRCA2_32_01	793	761.0
BRCA2_33_01	307	294.0
BRCA1_01_01	410	393.0
BRCA1_02_01	272	261.0
BRCA1_03_01	276	265.0
BRCA1_04_01	458	439.0
BRCA1_05_01	468	449.0
BRCA1_06_01	308	295.0
BRCA1_07_01	336	322.0
BRCA1_08_01	338	324.0
BRCA1_09_01	222	213.0
BRCA1_09_02	462	443.0
BRCA1_09_03	271	260.0
BRCA1_10_01	180	173.0
BRCA1_10_02	277	266.0
BRCA1_11_01	186	178.0
BRCA1_12_01	247	237.0
BRCA1_13_01	476	457.0
BRCA1_14_01	365	350.0
BRCA1_14_02	280	269.0
BRCA1_15_01	327	314.0
BRCA1_16_01	347	333.0
BRCA1_16_02	252	242.0
BRCA1_16_03	266	255.0
BRCA1_16_04	207	199.0
BRCA1_16_05	236	226.0
BRCA1_16_06	176	169.0
BRCA1_16_07	146	140.0
BRCA1_16_08	319	306.0
BRCA1_16_09	169	162.0
BRCA1_16_10	382	366.0
BRCA1_16_11	308	295.0
BRCA1_16_12	235	225.0
BRCA1_16_13	227	218.0
BRCA1_16_14	223	214.0
BRCA1_16_15	243	233.0
BRCA1_16_16	271	260.0
BRCA1_16_17	269	258.0
BRCA1_16_18	158	152.0
BRCA1_16_19	216	207.0
BRCA1_16_20	361	346.0
BRCA1_16_21	297	285.0
BRCA1_16_22	299	287.0
BRCA1_16_23	312	299.0
BRCA1_16_24	335	321.0
BRCA1_16_25	327	314.0
BRCA1_16_26	378	363.0
BRCA1_17_01	265	254.0
BRCA1_18_01	324	311.0
BRCA1_19_01	280	269.0
BRCA1_20_01	431	413.0
BRCA1_21_01	254	244.0
BRCA1_22_01	238	228.0
BRCA1_23_01	410	393.0
BRCA1_24_01	336	322.0
BRCA1_25_01	167	160.0
BRCA1_26_01	309	296.0
BRCA1_27_01	215	206.0
BRCA1_28_01	333	319.0
BRCA1_28_02	227	218.0
BRCA1_29_01	577	553.0
