amplicon_name	raw_count	300x_count
BRCA2_01_01	73	75.0
BRCA2_02_01	136	140.0
BRCA2_03_01	415	429.0
BRCA2_04_01	209	216.0
BRCA2_04_02	406	419.0
BRCA2_05_01	228	235.0
BRCA2_06_01	297	307.0
BRCA2_06_02	492	508.0
BRCA2_07_01	362	374.0
BRCA2_08_01	289	299.0
BRCA2_09_01	283	292.0
BRCA2_10_01	272	281.0
BRCA2_11_01	410	423.0
BRCA2_12_01	175	181.0
BRCA2_12_02	320	331.0
BRCA2_12_03	305	315.0
BRCA2_12_04	436	450.0
BRCA2_12_05	260	269.0
BRCA2_12_06	262	271.0
BRCA2_12_07	385	398.0
BRCA2_12_08	256	264.0
BRCA2_12_09	320	331.0
BRCA2_12_10	435	449.0
BRCA2_13_01	214	221.0
BRCA2_13_02	173	179.0
BRCA2_13_03	372	384.0
BRCA2_13_04	366	378.0
BRCA2_13_05	328	339.0
BRCA2_13_06	271	280.0
BRCA2_13_07	248	256.0
BRCA2_13_08	272	281.0
BRCA2_13_09	293	303.0
BRCA2_13_10	385	398.0
BRCA2_13_11	218	225.0
BRCA2_13_12	394	407.0
BRCA2_13_13	160	165.0
BRCA2_13_14	174	180.0
BRCA2_13_15	373	385.0
BRCA2_13_16	479	495.0
BRCA2_13_17	360	372.0
BRCA2_13_18	321	332.0
BRCA2_13_19	241	249.0
BRCA2_13_20	233	241.0
BRCA2_13_21	229	237.0
BRCA2_13_22	422	436.0
BRCA2_13_23	288	297.0
BRCA2_13_24	440	454.0
BRCA2_13_25	222	229.0
BRCA2_13_26	225	232.0
BRCA2_13_27	242	250.0
BRCA2_13_28	388	401.0
BRCA2_13_29	133	137.0
BRCA2_13_30	296	306.0
BRCA2_13_31	280	289.0
BRCA2_13_32	295	305.0
BRCA2_13_33	301	311.0
BRCA2_13_34	247	255.0
BRCA2_13_35	314	324.0
BRCA2_13_36	370	382.0
BRCA2_13_37	204	211.0
BRCA2_13_38	388	401.0
BRCA2_13_39	237	245.0
BRCA2_14_01	327	338.0
BRCA2_15_01	381	394.0
BRCA2_16_01	301	311.0
BRCA2_17_01	318	328.0
BRCA2_17_02	504	521.0
BRCA2_17_03	319	329.0
BRCA2_17_04	139	144.0
BRCA2_18_01	380	392.0
BRCA2_18_02	221	228.0
BRCA2_19_01	93	96.0
BRCA2_19_02	292	302.0
BRCA2_20_01	367	379.0
BRCA2_20_02	162	167.0
BRCA2_21_01	298	308.0
BRCA2_21_02	288	297.0
BRCA2_21_03	240	248.0
BRCA2_22_01	404	417.0
BRCA2_22_02	283	292.0
BRCA2_23_01	249	257.0
BRCA2_23_02	418	432.0
BRCA2_24_01	211	218.0
BRCA2_25_01	165	170.0
BRCA2_25_02	314	324.0
BRCA2_26_01	292	302.0
BRCA2_26_02	312	322.0
BRCA2_27_01	207	214.0
BRCA2_27_02	215	222.0
BRCA2_28_01	172	178.0
BRCA2_29_01	433	447.0
BRCA2_29_02	231	239.0
BRCA2_30_01	140	145.0
BRCA2_30_02	149	154.0
BRCA2_31_01	273	282.0
BRCA2_31_02	205	212.0
BRCA2_31_03	136	140.0
BRCA2_31_04	442	457.0
BRCA2_31_05	283	292.0
BRCA2_32_01	747	772.0
BRCA2_33_01	307	317.0
BRCA1_01_01	408	421.0
BRCA1_02_01	300	310.0
BRCA1_03_01	282	291.0
BRCA1_04_01	413	427.0
BRCA1_05_01	492	508.0
BRCA1_06_01	325	336.0
BRCA1_07_01	281	290.0
BRCA1_08_01	309	319.0
BRCA1_09_01	208	215.0
BRCA1_09_02	393	406.0
BRCA1_09_03	233	241.0
BRCA1_10_01	208	215.0
BRCA1_10_02	257	265.0
BRCA1_11_01	152	157.0
BRCA1_12_01	184	190.0
BRCA1_13_01	526	543.0
BRCA1_14_01	394	407.0
BRCA1_14_02	299	309.0
BRCA1_15_01	319	329.0
BRCA1_16_01	310	320.0
BRCA1_16_02	236	244.0
BRCA1_16_03	298	308.0
BRCA1_16_04	203	210.0
BRCA1_16_05	191	197.0
BRCA1_16_06	154	159.0
BRCA1_16_07	178	184.0
BRCA1_16_08	258	266.0
BRCA1_16_09	135	139.0
BRCA1_16_10	325	336.0
BRCA1_16_11	245	253.0
BRCA1_16_12	221	228.0
BRCA1_16_13	186	192.0
BRCA1_16_14	233	241.0
BRCA1_16_15	207	214.0
BRCA1_16_16	268	277.0
BRCA1_16_17	271	280.0
BRCA1_16_18	149	154.0
BRCA1_16_19	188	194.0
BRCA1_16_20	356	368.0
BRCA1_16_21	264	273.0
BRCA1_16_22	300	310.0
BRCA1_16_23	312	322.0
BRCA1_16_24	307	317.0
BRCA1_16_25	293	303.0
BRCA1_16_26	406	419.0
BRCA1_17_01	230	238.0
BRCA1_18_01	341	352.0
BRCA1_19_01	263	272.0
BRCA1_20_01	374	386.0
BRCA1_21_01	266	275.0
BRCA1_22_01	250	258.0
BRCA1_23_01	364	376.0
BRCA1_24_01	334	345.0
BRCA1_25_01	212	219.0
BRCA1_26_01	290	300.0
BRCA1_27_01	215	222.0
BRCA1_28_01	342	353.0
BRCA1_28_02	285	294.0
BRCA1_29_01	589	608.0
