amplicon_name	raw_count	300x_count
BRCA2_01_01	84	77.0
BRCA2_02_01	140	129.0
BRCA2_03_01	449	414.0
BRCA2_04_01	243	224.0
BRCA2_04_02	460	424.0
BRCA2_05_01	249	229.0
BRCA2_06_01	277	255.0
BRCA2_06_02	549	506.0
BRCA2_07_01	407	375.0
BRCA2_08_01	377	347.0
BRCA2_09_01	311	286.0
BRCA2_10_01	327	301.0
BRCA2_11_01	469	432.0
BRCA2_12_01	194	179.0
BRCA2_12_02	323	298.0
BRCA2_12_03	283	261.0
BRCA2_12_04	483	445.0
BRCA2_12_05	278	256.0
BRCA2_12_06	266	245.0
BRCA2_12_07	432	398.0
BRCA2_12_08	279	257.0
BRCA2_12_09	377	347.0
BRCA2_12_10	495	456.0
BRCA2_13_01	215	198.0
BRCA2_13_02	233	215.0
BRCA2_13_03	407	375.0
BRCA2_13_04	453	417.0
BRCA2_13_05	331	305.0
BRCA2_13_06	297	274.0
BRCA2_13_07	267	246.0
BRCA2_13_08	324	298.0
BRCA2_13_09	317	292.0
BRCA2_13_10	509	469.0
BRCA2_13_11	245	226.0
BRCA2_13_12	416	383.0
BRCA2_13_13	183	169.0
BRCA2_13_14	231	213.0
BRCA2_13_15	410	378.0
BRCA2_13_16	525	484.0
BRCA2_13_17	408	376.0
BRCA2_13_18	375	345.0
BRCA2_13_19	253	233.0
BRCA2_13_20	247	228.0
BRCA2_13_21	266	245.0
BRCA2_13_22	501	461.0
BRCA2_13_23	294	271.0
BRCA2_13_24	492	453.0
BRCA2_13_25	217	200.0
BRCA2_13_26	300	276.0
BRCA2_13_27	289	266.0
BRCA2_13_28	432	398.0
BRCA2_13_29	150	138.0
BRCA2_13_30	330	304.0
BRCA2_13_31	309	285.0
BRCA2_13_32	322	297.0
BRCA2_13_33	312	287.0
BRCA2_13_34	276	254.0
BRCA2_13_35	411	379.0
BRCA2_13_36	447	412.0
BRCA2_13_37	260	239.0
BRCA2_13_38	428	394.0
BRCA2_13_39	263	242.0
BRCA2_14_01	352	324.0
BRCA2_15_01	369	340.0
BRCA2_16_01	370	341.0
BRCA2_17_01	347	320.0
BRCA2_17_02	469	432.0
BRCA2_17_03	390	359.0
BRCA2_17_04	183	169.0
BRCA2_18_01	398	367.0
BRCA2_18_02	241	222.0
BRCA2_19_01	123	113.0
BRCA2_19_02	281	259.0
BRCA2_20_01	450	414.0
BRCA2_20_02	237	218.0
BRCA2_21_01	332	306.0
BRCA2_21_02	357	329.0
BRCA2_21_03	305	281.0
BRCA2_22_01	455	419.0
BRCA2_22_02	335	309.0
BRCA2_23_01	315	290.0
BRCA2_23_02	441	406.0
BRCA2_24_01	218	201.0
BRCA2_25_01	207	191.0
BRCA2_25_02	346	319.0
BRCA2_26_01	311	286.0
BRCA2_26_02	355	327.0
BRCA2_27_01	244	225.0
BRCA2_27_02	257	237.0
BRCA2_28_01	181	167.0
BRCA2_29_01	490	451.0
BRCA2_29_02	274	252.0
BRCA2_30_01	221	204.0
BRCA2_30_02	141	130.0
BRCA2_31_01	358	330.0
BRCA2_31_02	282	260.0
BRCA2_31_03	164	151.0
BRCA2_31_04	473	436.0
BRCA2_31_05	353	325.0
BRCA2_32_01	841	775.0
BRCA2_33_01	360	332.0
BRCA1_01_01	407	375.0
BRCA1_02_01	344	317.0
BRCA1_03_01	280	258.0
BRCA1_04_01	479	441.0
BRCA1_05_01	474	437.0
BRCA1_06_01	385	355.0
BRCA1_07_01	313	288.0
BRCA1_08_01	361	333.0
BRCA1_09_01	273	251.0
BRCA1_09_02	499	460.0
BRCA1_09_03	291	268.0
BRCA1_10_01	209	193.0
BRCA1_10_02	283	261.0
BRCA1_11_01	174	160.0
BRCA1_12_01	213	196.0
BRCA1_13_01	534	492.0
BRCA1_14_01	474	437.0
BRCA1_14_02	304	280.0
BRCA1_15_01	337	310.0
BRCA1_16_01	368	339.0
BRCA1_16_02	294	271.0
BRCA1_16_03	279	257.0
BRCA1_16_04	235	216.0
BRCA1_16_05	211	194.0
BRCA1_16_06	188	173.0
BRCA1_16_07	187	172.0
BRCA1_16_08	283	261.0
BRCA1_16_09	133	123.0
BRCA1_16_10	416	383.0
BRCA1_16_11	314	289.0
BRCA1_16_12	253	233.0
BRCA1_16_13	191	176.0
BRCA1_16_14	263	242.0
BRCA1_16_15	224	206.0
BRCA1_16_16	285	263.0
BRCA1_16_17	271	250.0
BRCA1_16_18	172	158.0
BRCA1_16_19	238	219.0
BRCA1_16_20	401	369.0
BRCA1_16_21	273	251.0
BRCA1_16_22	306	282.0
BRCA1_16_23	301	277.0
BRCA1_16_24	379	349.0
BRCA1_16_25	344	317.0
BRCA1_16_26	359	331.0
BRCA1_17_01	311	286.0
BRCA1_18_01	352	324.0
BRCA1_19_01	286	263.0
BRCA1_20_01	461	425.0
BRCA1_21_01	291	268.0
BRCA1_22_01	281	259.0
BRCA1_23_01	422	389.0
BRCA1_24_01	338	311.0
BRCA1_25_01	263	242.0
BRCA1_26_01	287	264.0
BRCA1_27_01	216	199.0
BRCA1_28_01	352	324.0
BRCA1_28_02	288	265.0
BRCA1_29_01	638	588.0
