amplicon_name	raw_count	300x_count
BRCA2_01_01	75	131.0
BRCA2_02_01	98	171.0
BRCA2_03_01	260	453.0
BRCA2_04_01	127	221.0
BRCA2_04_02	278	484.0
BRCA2_05_01	159	277.0
BRCA2_06_01	172	300.0
BRCA2_06_02	281	489.0
BRCA2_07_01	191	333.0
BRCA2_08_01	185	322.0
BRCA2_09_01	150	261.0
BRCA2_10_01	182	317.0
BRCA2_11_01	238	415.0
BRCA2_12_01	118	206.0
BRCA2_12_02	137	239.0
BRCA2_12_03	135	235.0
BRCA2_12_04	213	371.0
BRCA2_12_05	179	312.0
BRCA2_12_06	147	256.0
BRCA2_12_07	202	352.0
BRCA2_12_08	139	242.0
BRCA2_12_09	207	361.0
BRCA2_12_10	234	408.0
BRCA2_13_01	104	181.0
BRCA2_13_02	91	159.0
BRCA2_13_03	230	401.0
BRCA2_13_04	193	336.0
BRCA2_13_05	209	364.0
BRCA2_13_06	171	298.0
BRCA2_13_07	119	207.0
BRCA2_13_08	217	378.0
BRCA2_13_09	185	322.0
BRCA2_13_10	186	324.0
BRCA2_13_11	120	209.0
BRCA2_13_12	202	352.0
BRCA2_13_13	99	172.0
BRCA2_13_14	105	183.0
BRCA2_13_15	238	415.0
BRCA2_13_16	322	561.0
BRCA2_13_17	158	275.0
BRCA2_13_18	190	331.0
BRCA2_13_19	158	275.0
BRCA2_13_20	108	188.0
BRCA2_13_21	163	284.0
BRCA2_13_22	243	423.0
BRCA2_13_23	190	331.0
BRCA2_13_24	174	303.0
BRCA2_13_25	130	226.0
BRCA2_13_26	128	223.0
BRCA2_13_27	173	301.0
BRCA2_13_28	214	373.0
BRCA2_13_29	78	136.0
BRCA2_13_30	139	242.0
BRCA2_13_31	199	347.0
BRCA2_13_32	147	256.0
BRCA2_13_33	169	294.0
BRCA2_13_34	120	209.0
BRCA2_13_35	207	361.0
BRCA2_13_36	186	324.0
BRCA2_13_37	141	246.0
BRCA2_13_38	172	300.0
BRCA2_13_39	139	242.0
BRCA2_14_01	216	376.0
BRCA2_15_01	199	347.0
BRCA2_16_01	209	364.0
BRCA2_17_01	186	324.0
BRCA2_17_02	354	617.0
BRCA2_17_03	158	275.0
BRCA2_17_04	94	164.0
BRCA2_18_01	204	355.0
BRCA2_18_02	141	246.0
BRCA2_19_01	90	157.0
BRCA2_19_02	194	338.0
BRCA2_20_01	254	442.0
BRCA2_20_02	150	261.0
BRCA2_21_01	144	251.0
BRCA2_21_02	220	383.0
BRCA2_21_03	149	260.0
BRCA2_22_01	231	402.0
BRCA2_22_02	189	329.0
BRCA2_23_01	203	354.0
BRCA2_23_02	260	453.0
BRCA2_24_01	147	256.0
BRCA2_25_01	118	206.0
BRCA2_25_02	202	352.0
BRCA2_26_01	133	232.0
BRCA2_26_02	183	319.0
BRCA2_27_01	117	204.0
BRCA2_27_02	150	261.0
BRCA2_28_01	118	206.0
BRCA2_29_01	257	448.0
BRCA2_29_02	149	260.0
BRCA2_30_01	82	143.0
BRCA2_30_02	106	185.0
BRCA2_31_01	210	366.0
BRCA2_31_02	177	308.0
BRCA2_31_03	69	120.0
BRCA2_31_04	228	397.0
BRCA2_31_05	171	298.0
BRCA2_32_01	426	742.0
BRCA2_33_01	189	329.0
BRCA1_01_01	223	388.0
BRCA1_02_01	201	350.0
BRCA1_03_01	169	294.0
BRCA1_04_01	229	399.0
BRCA1_05_01	264	460.0
BRCA1_06_01	148	258.0
BRCA1_07_01	147	256.0
BRCA1_08_01	174	303.0
BRCA1_09_01	195	340.0
BRCA1_09_02	214	373.0
BRCA1_09_03	130	226.0
BRCA1_10_01	128	223.0
BRCA1_10_02	147	256.0
BRCA1_11_01	102	178.0
BRCA1_12_01	143	249.0
BRCA1_13_01	313	545.0
BRCA1_14_01	239	416.0
BRCA1_14_02	174	303.0
BRCA1_15_01	164	286.0
BRCA1_16_01	188	327.0
BRCA1_16_02	172	300.0
BRCA1_16_03	172	300.0
BRCA1_16_04	126	219.0
BRCA1_16_05	141	246.0
BRCA1_16_06	113	197.0
BRCA1_16_07	87	152.0
BRCA1_16_08	153	267.0
BRCA1_16_09	102	178.0
BRCA1_16_10	169	294.0
BRCA1_16_11	128	223.0
BRCA1_16_12	130	226.0
BRCA1_16_13	101	176.0
BRCA1_16_14	130	226.0
BRCA1_16_15	119	207.0
BRCA1_16_16	125	218.0
BRCA1_16_17	180	314.0
BRCA1_16_18	105	183.0
BRCA1_16_19	138	240.0
BRCA1_16_20	179	312.0
BRCA1_16_21	131	228.0
BRCA1_16_22	222	387.0
BRCA1_16_23	177	308.0
BRCA1_16_24	143	249.0
BRCA1_16_25	165	287.0
BRCA1_16_26	223	388.0
BRCA1_17_01	185	322.0
BRCA1_18_01	191	333.0
BRCA1_19_01	172	300.0
BRCA1_20_01	212	369.0
BRCA1_21_01	156	272.0
BRCA1_22_01	139	242.0
BRCA1_23_01	210	366.0
BRCA1_24_01	175	305.0
BRCA1_25_01	135	235.0
BRCA1_26_01	173	301.0
BRCA1_27_01	109	190.0
BRCA1_28_01	218	380.0
BRCA1_28_02	142	247.0
BRCA1_29_01	314	547.0
