amplicon_name	raw_count	300x_count
BRCA2_01_01	67	71.0
BRCA2_02_01	135	143.0
BRCA2_03_01	403	428.0
BRCA2_04_01	251	266.0
BRCA2_04_02	373	396.0
BRCA2_05_01	222	236.0
BRCA2_06_01	216	229.0
BRCA2_06_02	486	516.0
BRCA2_07_01	363	385.0
BRCA2_08_01	294	312.0
BRCA2_09_01	319	339.0
BRCA2_10_01	318	337.0
BRCA2_11_01	420	446.0
BRCA2_12_01	177	188.0
BRCA2_12_02	314	333.0
BRCA2_12_03	261	277.0
BRCA2_12_04	366	388.0
BRCA2_12_05	233	247.0
BRCA2_12_06	244	259.0
BRCA2_12_07	398	422.0
BRCA2_12_08	241	256.0
BRCA2_12_09	292	310.0
BRCA2_12_10	422	448.0
BRCA2_13_01	194	206.0
BRCA2_13_02	205	218.0
BRCA2_13_03	354	376.0
BRCA2_13_04	367	389.0
BRCA2_13_05	302	320.0
BRCA2_13_06	296	314.0
BRCA2_13_07	251	266.0
BRCA2_13_08	345	366.0
BRCA2_13_09	306	325.0
BRCA2_13_10	416	441.0
BRCA2_13_11	232	246.0
BRCA2_13_12	389	413.0
BRCA2_13_13	135	143.0
BRCA2_13_14	180	191.0
BRCA2_13_15	343	364.0
BRCA2_13_16	461	489.0
BRCA2_13_17	361	383.0
BRCA2_13_18	318	337.0
BRCA2_13_19	252	267.0
BRCA2_13_20	242	257.0
BRCA2_13_21	219	232.0
BRCA2_13_22	422	448.0
BRCA2_13_23	278	295.0
BRCA2_13_24	366	388.0
BRCA2_13_25	213	226.0
BRCA2_13_26	221	235.0
BRCA2_13_27	241	256.0
BRCA2_13_28	398	422.0
BRCA2_13_29	109	116.0
BRCA2_13_30	301	319.0
BRCA2_13_31	250	265.0
BRCA2_13_32	282	299.0
BRCA2_13_33	290	308.0
BRCA2_13_34	292	310.0
BRCA2_13_35	342	363.0
BRCA2_13_36	366	388.0
BRCA2_13_37	210	223.0
BRCA2_13_38	404	429.0
BRCA2_13_39	245	260.0
BRCA2_14_01	317	336.0
BRCA2_15_01	351	372.0
BRCA2_16_01	324	344.0
BRCA2_17_01	304	323.0
BRCA2_17_02	426	452.0
BRCA2_17_03	293	311.0
BRCA2_17_04	144	153.0
BRCA2_18_01	361	383.0
BRCA2_18_02	249	264.0
BRCA2_19_01	145	154.0
BRCA2_19_02	287	305.0
BRCA2_20_01	422	448.0
BRCA2_20_02	167	177.0
BRCA2_21_01	279	296.0
BRCA2_21_02	342	363.0
BRCA2_21_03	219	232.0
BRCA2_22_01	355	377.0
BRCA2_22_02	268	284.0
BRCA2_23_01	251	266.0
BRCA2_23_02	421	447.0
BRCA2_24_01	239	254.0
BRCA2_25_01	170	180.0
BRCA2_25_02	287	305.0
BRCA2_26_01	290	308.0
BRCA2_26_02	284	301.0
BRCA2_27_01	214	227.0
BRCA2_27_02	227	241.0
BRCA2_28_01	160	170.0
BRCA2_29_01	373	396.0
BRCA2_29_02	224	238.0
BRCA2_30_01	186	197.0
BRCA2_30_02	147	156.0
BRCA2_31_01	264	280.0
BRCA2_31_02	243	258.0
BRCA2_31_03	123	131.0
BRCA2_31_04	424	450.0
BRCA2_31_05	312	331.0
BRCA2_32_01	686	728.0
BRCA2_33_01	310	329.0
BRCA1_01_01	382	405.0
BRCA1_02_01	259	275.0
BRCA1_03_01	263	279.0
BRCA1_04_01	369	392.0
BRCA1_05_01	438	465.0
BRCA1_06_01	324	344.0
BRCA1_07_01	265	281.0
BRCA1_08_01	327	347.0
BRCA1_09_01	187	198.0
BRCA1_09_02	386	410.0
BRCA1_09_03	213	226.0
BRCA1_10_01	190	202.0
BRCA1_10_02	241	256.0
BRCA1_11_01	175	186.0
BRCA1_12_01	199	211.0
BRCA1_13_01	451	479.0
BRCA1_14_01	379	402.0
BRCA1_14_02	240	255.0
BRCA1_15_01	275	292.0
BRCA1_16_01	284	301.0
BRCA1_16_02	248	263.0
BRCA1_16_03	299	317.0
BRCA1_16_04	203	215.0
BRCA1_16_05	226	240.0
BRCA1_16_06	191	203.0
BRCA1_16_07	141	150.0
BRCA1_16_08	271	288.0
BRCA1_16_09	150	159.0
BRCA1_16_10	357	379.0
BRCA1_16_11	225	239.0
BRCA1_16_12	220	233.0
BRCA1_16_13	154	163.0
BRCA1_16_14	252	267.0
BRCA1_16_15	192	204.0
BRCA1_16_16	268	284.0
BRCA1_16_17	241	256.0
BRCA1_16_18	139	148.0
BRCA1_16_19	203	215.0
BRCA1_16_20	336	357.0
BRCA1_16_21	233	247.0
BRCA1_16_22	260	276.0
BRCA1_16_23	283	300.0
BRCA1_16_24	269	285.0
BRCA1_16_25	262	278.0
BRCA1_16_26	379	402.0
BRCA1_17_01	223	237.0
BRCA1_18_01	314	333.0
BRCA1_19_01	250	265.0
BRCA1_20_01	366	388.0
BRCA1_21_01	258	274.0
BRCA1_22_01	228	242.0
BRCA1_23_01	373	396.0
BRCA1_24_01	308	327.0
BRCA1_25_01	216	229.0
BRCA1_26_01	275	292.0
BRCA1_27_01	201	213.0
BRCA1_28_01	317	336.0
BRCA1_28_02	257	273.0
BRCA1_29_01	495	525.0
