amplicon_name	raw_count	300x_count
BRCA2_01_01	68	111.0
BRCA2_02_01	104	170.0
BRCA2_03_01	286	468.0
BRCA2_04_01	130	213.0
BRCA2_04_02	292	478.0
BRCA2_05_01	154	252.0
BRCA2_06_01	157	257.0
BRCA2_06_02	365	598.0
BRCA2_07_01	187	306.0
BRCA2_08_01	209	342.0
BRCA2_09_01	207	339.0
BRCA2_10_01	187	306.0
BRCA2_11_01	228	373.0
BRCA2_12_01	122	200.0
BRCA2_12_02	172	282.0
BRCA2_12_03	138	226.0
BRCA2_12_04	203	332.0
BRCA2_12_05	197	323.0
BRCA2_12_06	182	298.0
BRCA2_12_07	234	383.0
BRCA2_12_08	158	259.0
BRCA2_12_09	241	395.0
BRCA2_12_10	299	490.0
BRCA2_13_01	135	221.0
BRCA2_13_02	104	170.0
BRCA2_13_03	250	409.0
BRCA2_13_04	176	288.0
BRCA2_13_05	195	319.0
BRCA2_13_06	147	241.0
BRCA2_13_07	169	277.0
BRCA2_13_08	248	406.0
BRCA2_13_09	188	308.0
BRCA2_13_10	189	310.0
BRCA2_13_11	136	223.0
BRCA2_13_12	161	264.0
BRCA2_13_13	78	128.0
BRCA2_13_14	119	195.0
BRCA2_13_15	238	390.0
BRCA2_13_16	333	545.0
BRCA2_13_17	225	368.0
BRCA2_13_18	208	341.0
BRCA2_13_19	221	362.0
BRCA2_13_20	119	195.0
BRCA2_13_21	145	237.0
BRCA2_13_22	210	344.0
BRCA2_13_23	188	308.0
BRCA2_13_24	187	306.0
BRCA2_13_25	140	229.0
BRCA2_13_26	127	208.0
BRCA2_13_27	172	282.0
BRCA2_13_28	211	346.0
BRCA2_13_29	88	144.0
BRCA2_13_30	181	296.0
BRCA2_13_31	184	301.0
BRCA2_13_32	139	228.0
BRCA2_13_33	174	285.0
BRCA2_13_34	167	273.0
BRCA2_13_35	231	378.0
BRCA2_13_36	222	364.0
BRCA2_13_37	193	316.0
BRCA2_13_38	200	328.0
BRCA2_13_39	146	239.0
BRCA2_14_01	214	350.0
BRCA2_15_01	232	380.0
BRCA2_16_01	191	313.0
BRCA2_17_01	243	398.0
BRCA2_17_02	323	529.0
BRCA2_17_03	154	252.0
BRCA2_17_04	113	185.0
BRCA2_18_01	228	373.0
BRCA2_18_02	129	211.0
BRCA2_19_01	100	164.0
BRCA2_19_02	204	334.0
BRCA2_20_01	255	418.0
BRCA2_20_02	136	223.0
BRCA2_21_01	136	223.0
BRCA2_21_02	226	370.0
BRCA2_21_03	202	331.0
BRCA2_22_01	231	378.0
BRCA2_22_02	198	324.0
BRCA2_23_01	204	334.0
BRCA2_23_02	297	486.0
BRCA2_24_01	167	273.0
BRCA2_25_01	114	187.0
BRCA2_25_02	203	332.0
BRCA2_26_01	165	270.0
BRCA2_26_02	170	278.0
BRCA2_27_01	154	252.0
BRCA2_27_02	137	224.0
BRCA2_28_01	163	267.0
BRCA2_29_01	232	380.0
BRCA2_29_02	128	210.0
BRCA2_30_01	88	144.0
BRCA2_30_02	118	193.0
BRCA2_31_01	208	341.0
BRCA2_31_02	207	339.0
BRCA2_31_03	84	138.0
BRCA2_31_04	279	457.0
BRCA2_31_05	180	295.0
BRCA2_32_01	475	778.0
BRCA2_33_01	174	285.0
BRCA1_01_01	216	354.0
BRCA1_02_01	177	290.0
BRCA1_03_01	150	246.0
BRCA1_04_01	207	339.0
BRCA1_05_01	262	429.0
BRCA1_06_01	120	197.0
BRCA1_07_01	193	316.0
BRCA1_08_01	155	254.0
BRCA1_09_01	214	350.0
BRCA1_09_02	252	413.0
BRCA1_09_03	123	201.0
BRCA1_10_01	102	167.0
BRCA1_10_02	160	262.0
BRCA1_11_01	124	203.0
BRCA1_12_01	195	319.0
BRCA1_13_01	334	547.0
BRCA1_14_01	196	321.0
BRCA1_14_02	109	179.0
BRCA1_15_01	185	303.0
BRCA1_16_01	274	449.0
BRCA1_16_02	205	336.0
BRCA1_16_03	230	377.0
BRCA1_16_04	138	226.0
BRCA1_16_05	161	264.0
BRCA1_16_06	137	224.0
BRCA1_16_07	96	157.0
BRCA1_16_08	139	228.0
BRCA1_16_09	110	180.0
BRCA1_16_10	188	308.0
BRCA1_16_11	113	185.0
BRCA1_16_12	75	123.0
BRCA1_16_13	69	113.0
BRCA1_16_14	152	249.0
BRCA1_16_15	118	193.0
BRCA1_16_16	108	177.0
BRCA1_16_17	183	300.0
BRCA1_16_18	106	174.0
BRCA1_16_19	186	305.0
BRCA1_16_20	160	262.0
BRCA1_16_21	146	239.0
BRCA1_16_22	217	355.0
BRCA1_16_23	157	257.0
BRCA1_16_24	114	187.0
BRCA1_16_25	162	265.0
BRCA1_16_26	271	444.0
BRCA1_17_01	186	305.0
BRCA1_18_01	224	367.0
BRCA1_19_01	197	323.0
BRCA1_20_01	279	457.0
BRCA1_21_01	188	308.0
BRCA1_22_01	165	270.0
BRCA1_23_01	222	364.0
BRCA1_24_01	203	332.0
BRCA1_25_01	172	282.0
BRCA1_26_01	144	236.0
BRCA1_27_01	122	200.0
BRCA1_28_01	232	380.0
BRCA1_28_02	175	287.0
BRCA1_29_01	385	631.0
