amplicon_name	raw_count	300x_count
BRCA2_01_01	56	93.0
BRCA2_02_01	91	151.0
BRCA2_03_01	272	452.0
BRCA2_04_01	139	231.0
BRCA2_04_02	293	487.0
BRCA2_05_01	177	294.0
BRCA2_06_01	195	324.0
BRCA2_06_02	294	489.0
BRCA2_07_01	229	381.0
BRCA2_08_01	223	371.0
BRCA2_09_01	198	329.0
BRCA2_10_01	192	319.0
BRCA2_11_01	257	427.0
BRCA2_12_01	134	223.0
BRCA2_12_02	188	313.0
BRCA2_12_03	133	221.0
BRCA2_12_04	255	424.0
BRCA2_12_05	169	281.0
BRCA2_12_06	165	274.0
BRCA2_12_07	229	381.0
BRCA2_12_08	154	256.0
BRCA2_12_09	224	373.0
BRCA2_12_10	294	489.0
BRCA2_13_01	135	225.0
BRCA2_13_02	93	155.0
BRCA2_13_03	198	329.0
BRCA2_13_04	215	358.0
BRCA2_13_05	196	326.0
BRCA2_13_06	162	269.0
BRCA2_13_07	142	236.0
BRCA2_13_08	233	388.0
BRCA2_13_09	168	279.0
BRCA2_13_10	213	354.0
BRCA2_13_11	118	196.0
BRCA2_13_12	203	338.0
BRCA2_13_13	83	138.0
BRCA2_13_14	105	175.0
BRCA2_13_15	212	353.0
BRCA2_13_16	306	509.0
BRCA2_13_17	207	344.0
BRCA2_13_18	183	304.0
BRCA2_13_19	197	328.0
BRCA2_13_20	141	235.0
BRCA2_13_21	119	198.0
BRCA2_13_22	224	373.0
BRCA2_13_23	189	314.0
BRCA2_13_24	199	331.0
BRCA2_13_25	116	193.0
BRCA2_13_26	145	241.0
BRCA2_13_27	177	294.0
BRCA2_13_28	214	356.0
BRCA2_13_29	85	141.0
BRCA2_13_30	171	284.0
BRCA2_13_31	211	351.0
BRCA2_13_32	149	248.0
BRCA2_13_33	169	281.0
BRCA2_13_34	162	269.0
BRCA2_13_35	212	353.0
BRCA2_13_36	205	341.0
BRCA2_13_37	136	226.0
BRCA2_13_38	193	321.0
BRCA2_13_39	140	233.0
BRCA2_14_01	221	368.0
BRCA2_15_01	217	361.0
BRCA2_16_01	203	338.0
BRCA2_17_01	208	346.0
BRCA2_17_02	314	522.0
BRCA2_17_03	152	253.0
BRCA2_17_04	99	165.0
BRCA2_18_01	242	403.0
BRCA2_18_02	150	249.0
BRCA2_19_01	101	168.0
BRCA2_19_02	181	301.0
BRCA2_20_01	282	469.0
BRCA2_20_02	130	216.0
BRCA2_21_01	151	251.0
BRCA2_21_02	250	416.0
BRCA2_21_03	153	254.0
BRCA2_22_01	187	311.0
BRCA2_22_02	179	298.0
BRCA2_23_01	214	356.0
BRCA2_23_02	294	489.0
BRCA2_24_01	150	249.0
BRCA2_25_01	140	233.0
BRCA2_25_02	200	333.0
BRCA2_26_01	162	269.0
BRCA2_26_02	189	314.0
BRCA2_27_01	110	183.0
BRCA2_27_02	153	254.0
BRCA2_28_01	118	196.0
BRCA2_29_01	211	351.0
BRCA2_29_02	153	254.0
BRCA2_30_01	93	155.0
BRCA2_30_02	123	205.0
BRCA2_31_01	176	293.0
BRCA2_31_02	164	273.0
BRCA2_31_03	113	188.0
BRCA2_31_04	238	396.0
BRCA2_31_05	156	259.0
BRCA2_32_01	503	837.0
BRCA2_33_01	201	334.0
BRCA1_01_01	252	419.0
BRCA1_02_01	196	326.0
BRCA1_03_01	207	344.0
BRCA1_04_01	254	422.0
BRCA1_05_01	229	381.0
BRCA1_06_01	157	261.0
BRCA1_07_01	175	291.0
BRCA1_08_01	171	284.0
BRCA1_09_01	193	321.0
BRCA1_09_02	251	417.0
BRCA1_09_03	136	226.0
BRCA1_10_01	110	183.0
BRCA1_10_02	170	283.0
BRCA1_11_01	113	188.0
BRCA1_12_01	140	233.0
BRCA1_13_01	321	534.0
BRCA1_14_01	217	361.0
BRCA1_14_02	188	313.0
BRCA1_15_01	158	263.0
BRCA1_16_01	204	339.0
BRCA1_16_02	175	291.0
BRCA1_16_03	214	356.0
BRCA1_16_04	164	273.0
BRCA1_16_05	170	283.0
BRCA1_16_06	107	178.0
BRCA1_16_07	98	163.0
BRCA1_16_08	162	269.0
BRCA1_16_09	97	161.0
BRCA1_16_10	191	318.0
BRCA1_16_11	148	246.0
BRCA1_16_12	123	205.0
BRCA1_16_13	83	138.0
BRCA1_16_14	167	278.0
BRCA1_16_15	128	213.0
BRCA1_16_16	147	245.0
BRCA1_16_17	166	276.0
BRCA1_16_18	113	188.0
BRCA1_16_19	135	225.0
BRCA1_16_20	190	316.0
BRCA1_16_21	146	243.0
BRCA1_16_22	229	381.0
BRCA1_16_23	139	231.0
BRCA1_16_24	128	213.0
BRCA1_16_25	160	266.0
BRCA1_16_26	270	449.0
BRCA1_17_01	152	253.0
BRCA1_18_01	211	351.0
BRCA1_19_01	138	230.0
BRCA1_20_01	219	364.0
BRCA1_21_01	175	291.0
BRCA1_22_01	158	263.0
BRCA1_23_01	245	408.0
BRCA1_24_01	229	381.0
BRCA1_25_01	155	258.0
BRCA1_26_01	150	249.0
BRCA1_27_01	121	201.0
BRCA1_28_01	182	303.0
BRCA1_28_02	147	245.0
BRCA1_29_01	316	526.0
