amplicon_name	raw_count	300x_count
BRCA2_01_01	72	113.0
BRCA2_02_01	93	146.0
BRCA2_03_01	257	403.0
BRCA2_04_01	161	252.0
BRCA2_04_02	267	419.0
BRCA2_05_01	178	279.0
BRCA2_06_01	195	306.0
BRCA2_06_02	322	505.0
BRCA2_07_01	251	394.0
BRCA2_08_01	222	348.0
BRCA2_09_01	217	340.0
BRCA2_10_01	224	351.0
BRCA2_11_01	268	420.0
BRCA2_12_01	152	238.0
BRCA2_12_02	149	234.0
BRCA2_12_03	160	251.0
BRCA2_12_04	243	381.0
BRCA2_12_05	184	289.0
BRCA2_12_06	207	325.0
BRCA2_12_07	216	339.0
BRCA2_12_08	164	257.0
BRCA2_12_09	254	398.0
BRCA2_12_10	301	472.0
BRCA2_13_01	139	218.0
BRCA2_13_02	92	144.0
BRCA2_13_03	211	331.0
BRCA2_13_04	228	358.0
BRCA2_13_05	209	328.0
BRCA2_13_06	188	295.0
BRCA2_13_07	162	254.0
BRCA2_13_08	247	387.0
BRCA2_13_09	188	295.0
BRCA2_13_10	252	395.0
BRCA2_13_11	133	209.0
BRCA2_13_12	262	411.0
BRCA2_13_13	90	141.0
BRCA2_13_14	127	199.0
BRCA2_13_15	220	345.0
BRCA2_13_16	351	550.0
BRCA2_13_17	202	317.0
BRCA2_13_18	192	301.0
BRCA2_13_19	187	293.0
BRCA2_13_20	157	246.0
BRCA2_13_21	138	216.0
BRCA2_13_22	274	430.0
BRCA2_13_23	192	301.0
BRCA2_13_24	231	362.0
BRCA2_13_25	139	218.0
BRCA2_13_26	139	218.0
BRCA2_13_27	188	295.0
BRCA2_13_28	255	400.0
BRCA2_13_29	101	158.0
BRCA2_13_30	180	282.0
BRCA2_13_31	178	279.0
BRCA2_13_32	156	245.0
BRCA2_13_33	176	276.0
BRCA2_13_34	179	281.0
BRCA2_13_35	211	331.0
BRCA2_13_36	223	350.0
BRCA2_13_37	153	240.0
BRCA2_13_38	202	317.0
BRCA2_13_39	129	202.0
BRCA2_14_01	232	364.0
BRCA2_15_01	213	334.0
BRCA2_16_01	214	336.0
BRCA2_17_01	233	365.0
BRCA2_17_02	333	522.0
BRCA2_17_03	183	287.0
BRCA2_17_04	115	180.0
BRCA2_18_01	230	361.0
BRCA2_18_02	150	235.0
BRCA2_19_01	111	174.0
BRCA2_19_02	218	342.0
BRCA2_20_01	292	458.0
BRCA2_20_02	134	210.0
BRCA2_21_01	161	252.0
BRCA2_21_02	231	362.0
BRCA2_21_03	176	276.0
BRCA2_22_01	239	375.0
BRCA2_22_02	182	285.0
BRCA2_23_01	233	365.0
BRCA2_23_02	261	409.0
BRCA2_24_01	152	238.0
BRCA2_25_01	144	226.0
BRCA2_25_02	188	295.0
BRCA2_26_01	170	267.0
BRCA2_26_02	199	312.0
BRCA2_27_01	153	240.0
BRCA2_27_02	151	237.0
BRCA2_28_01	142	223.0
BRCA2_29_01	210	329.0
BRCA2_29_02	127	199.0
BRCA2_30_01	101	158.0
BRCA2_30_02	114	179.0
BRCA2_31_01	198	310.0
BRCA2_31_02	179	281.0
BRCA2_31_03	108	169.0
BRCA2_31_04	225	353.0
BRCA2_31_05	161	252.0
BRCA2_32_01	445	698.0
BRCA2_33_01	209	328.0
BRCA1_01_01	235	368.0
BRCA1_02_01	233	365.0
BRCA1_03_01	186	292.0
BRCA1_04_01	257	403.0
BRCA1_05_01	222	348.0
BRCA1_06_01	188	295.0
BRCA1_07_01	188	295.0
BRCA1_08_01	214	336.0
BRCA1_09_01	215	337.0
BRCA1_09_02	243	381.0
BRCA1_09_03	170	267.0
BRCA1_10_01	136	213.0
BRCA1_10_02	183	287.0
BRCA1_11_01	144	226.0
BRCA1_12_01	149	234.0
BRCA1_13_01	371	582.0
BRCA1_14_01	234	367.0
BRCA1_14_02	182	285.0
BRCA1_15_01	147	231.0
BRCA1_16_01	223	350.0
BRCA1_16_02	198	310.0
BRCA1_16_03	211	331.0
BRCA1_16_04	166	260.0
BRCA1_16_05	151	237.0
BRCA1_16_06	139	218.0
BRCA1_16_07	111	174.0
BRCA1_16_08	207	325.0
BRCA1_16_09	117	183.0
BRCA1_16_10	175	274.0
BRCA1_16_11	156	245.0
BRCA1_16_12	123	193.0
BRCA1_16_13	102	160.0
BRCA1_16_14	169	265.0
BRCA1_16_15	117	183.0
BRCA1_16_16	144	226.0
BRCA1_16_17	196	307.0
BRCA1_16_18	109	171.0
BRCA1_16_19	136	213.0
BRCA1_16_20	176	276.0
BRCA1_16_21	137	215.0
BRCA1_16_22	259	406.0
BRCA1_16_23	181	284.0
BRCA1_16_24	145	227.0
BRCA1_16_25	156	245.0
BRCA1_16_26	290	455.0
BRCA1_17_01	193	303.0
BRCA1_18_01	219	343.0
BRCA1_19_01	208	326.0
BRCA1_20_01	300	470.0
BRCA1_21_01	177	278.0
BRCA1_22_01	180	282.0
BRCA1_23_01	238	373.0
BRCA1_24_01	221	347.0
BRCA1_25_01	159	249.0
BRCA1_26_01	137	215.0
BRCA1_27_01	120	188.0
BRCA1_28_01	235	368.0
BRCA1_28_02	178	279.0
BRCA1_29_01	300	470.0
