amplicon_name	raw_count	300x_count
BRCA2_01_01	83	142.0
BRCA2_02_01	93	159.0
BRCA2_03_01	275	470.0
BRCA2_04_01	142	243.0
BRCA2_04_02	298	509.0
BRCA2_05_01	160	273.0
BRCA2_06_01	171	292.0
BRCA2_06_02	301	514.0
BRCA2_07_01	191	326.0
BRCA2_08_01	186	318.0
BRCA2_09_01	190	325.0
BRCA2_10_01	189	323.0
BRCA2_11_01	227	388.0
BRCA2_12_01	133	227.0
BRCA2_12_02	167	285.0
BRCA2_12_03	145	248.0
BRCA2_12_04	201	343.0
BRCA2_12_05	167	285.0
BRCA2_12_06	184	314.0
BRCA2_12_07	194	331.0
BRCA2_12_08	165	282.0
BRCA2_12_09	223	381.0
BRCA2_12_10	269	459.0
BRCA2_13_01	122	208.0
BRCA2_13_02	100	171.0
BRCA2_13_03	215	367.0
BRCA2_13_04	174	297.0
BRCA2_13_05	186	318.0
BRCA2_13_06	169	289.0
BRCA2_13_07	159	272.0
BRCA2_13_08	231	395.0
BRCA2_13_09	196	335.0
BRCA2_13_10	242	413.0
BRCA2_13_11	107	183.0
BRCA2_13_12	214	366.0
BRCA2_13_13	90	154.0
BRCA2_13_14	120	205.0
BRCA2_13_15	213	364.0
BRCA2_13_16	341	582.0
BRCA2_13_17	175	299.0
BRCA2_13_18	177	302.0
BRCA2_13_19	184	314.0
BRCA2_13_20	113	193.0
BRCA2_13_21	124	212.0
BRCA2_13_22	260	444.0
BRCA2_13_23	201	343.0
BRCA2_13_24	190	325.0
BRCA2_13_25	135	231.0
BRCA2_13_26	119	203.0
BRCA2_13_27	192	328.0
BRCA2_13_28	215	367.0
BRCA2_13_29	89	152.0
BRCA2_13_30	162	277.0
BRCA2_13_31	183	313.0
BRCA2_13_32	140	239.0
BRCA2_13_33	209	357.0
BRCA2_13_34	152	260.0
BRCA2_13_35	206	352.0
BRCA2_13_36	189	323.0
BRCA2_13_37	150	256.0
BRCA2_13_38	191	326.0
BRCA2_13_39	125	214.0
BRCA2_14_01	239	408.0
BRCA2_15_01	205	350.0
BRCA2_16_01	244	417.0
BRCA2_17_01	228	389.0
BRCA2_17_02	359	613.0
BRCA2_17_03	163	278.0
BRCA2_17_04	90	154.0
BRCA2_18_01	184	314.0
BRCA2_18_02	141	241.0
BRCA2_19_01	134	229.0
BRCA2_19_02	165	282.0
BRCA2_20_01	260	444.0
BRCA2_20_02	141	241.0
BRCA2_21_01	155	265.0
BRCA2_21_02	211	360.0
BRCA2_21_03	177	302.0
BRCA2_22_01	226	386.0
BRCA2_22_02	164	280.0
BRCA2_23_01	206	352.0
BRCA2_23_02	285	487.0
BRCA2_24_01	178	304.0
BRCA2_25_01	119	203.0
BRCA2_25_02	225	384.0
BRCA2_26_01	154	263.0
BRCA2_26_02	195	333.0
BRCA2_27_01	145	248.0
BRCA2_27_02	146	249.0
BRCA2_28_01	158	270.0
BRCA2_29_01	225	384.0
BRCA2_29_02	141	241.0
BRCA2_30_01	86	147.0
BRCA2_30_02	126	215.0
BRCA2_31_01	178	304.0
BRCA2_31_02	173	296.0
BRCA2_31_03	100	171.0
BRCA2_31_04	215	367.0
BRCA2_31_05	186	318.0
BRCA2_32_01	411	702.0
BRCA2_33_01	194	331.0
BRCA1_01_01	188	321.0
BRCA1_02_01	195	333.0
BRCA1_03_01	159	272.0
BRCA1_04_01	237	405.0
BRCA1_05_01	213	364.0
BRCA1_06_01	161	275.0
BRCA1_07_01	160	273.0
BRCA1_08_01	165	282.0
BRCA1_09_01	213	364.0
BRCA1_09_02	208	355.0
BRCA1_09_03	138	236.0
BRCA1_10_01	118	202.0
BRCA1_10_02	135	231.0
BRCA1_11_01	112	191.0
BRCA1_12_01	159	272.0
BRCA1_13_01	304	519.0
BRCA1_14_01	215	367.0
BRCA1_14_02	163	278.0
BRCA1_15_01	149	255.0
BRCA1_16_01	217	371.0
BRCA1_16_02	163	278.0
BRCA1_16_03	183	313.0
BRCA1_16_04	133	227.0
BRCA1_16_05	159	272.0
BRCA1_16_06	104	178.0
BRCA1_16_07	93	159.0
BRCA1_16_08	151	258.0
BRCA1_16_09	105	179.0
BRCA1_16_10	175	299.0
BRCA1_16_11	152	260.0
BRCA1_16_12	96	164.0
BRCA1_16_13	77	132.0
BRCA1_16_14	146	249.0
BRCA1_16_15	94	161.0
BRCA1_16_16	116	198.0
BRCA1_16_17	169	289.0
BRCA1_16_18	108	184.0
BRCA1_16_19	137	234.0
BRCA1_16_20	160	273.0
BRCA1_16_21	136	232.0
BRCA1_16_22	199	340.0
BRCA1_16_23	154	263.0
BRCA1_16_24	115	196.0
BRCA1_16_25	140	239.0
BRCA1_16_26	249	425.0
BRCA1_17_01	158	270.0
BRCA1_18_01	195	333.0
BRCA1_19_01	171	292.0
BRCA1_20_01	222	379.0
BRCA1_21_01	172	294.0
BRCA1_22_01	162	277.0
BRCA1_23_01	198	338.0
BRCA1_24_01	201	343.0
BRCA1_25_01	137	234.0
BRCA1_26_01	127	217.0
BRCA1_27_01	132	225.0
BRCA1_28_01	192	328.0
BRCA1_28_02	171	292.0
BRCA1_29_01	294	502.0
