amplicon_name	raw_count	300x_count
BRCA2_01_01	78	81.0
BRCA2_02_01	136	141.0
BRCA2_03_01	406	422.0
BRCA2_04_01	241	250.0
BRCA2_04_02	422	438.0
BRCA2_05_01	206	214.0
BRCA2_06_01	255	265.0
BRCA2_06_02	492	511.0
BRCA2_07_01	373	387.0
BRCA2_08_01	314	326.0
BRCA2_09_01	273	284.0
BRCA2_10_01	326	339.0
BRCA2_11_01	432	449.0
BRCA2_12_01	195	203.0
BRCA2_12_02	329	342.0
BRCA2_12_03	263	273.0
BRCA2_12_04	388	403.0
BRCA2_12_05	250	260.0
BRCA2_12_06	259	269.0
BRCA2_12_07	376	391.0
BRCA2_12_08	238	247.0
BRCA2_12_09	342	355.0
BRCA2_12_10	411	427.0
BRCA2_13_01	217	225.0
BRCA2_13_02	194	202.0
BRCA2_13_03	382	397.0
BRCA2_13_04	375	390.0
BRCA2_13_05	327	340.0
BRCA2_13_06	300	312.0
BRCA2_13_07	245	254.0
BRCA2_13_08	332	345.0
BRCA2_13_09	291	302.0
BRCA2_13_10	390	405.0
BRCA2_13_11	234	243.0
BRCA2_13_12	353	367.0
BRCA2_13_13	143	149.0
BRCA2_13_14	208	216.0
BRCA2_13_15	406	422.0
BRCA2_13_16	464	482.0
BRCA2_13_17	331	344.0
BRCA2_13_18	333	346.0
BRCA2_13_19	256	266.0
BRCA2_13_20	259	269.0
BRCA2_13_21	266	276.0
BRCA2_13_22	397	412.0
BRCA2_13_23	282	293.0
BRCA2_13_24	396	411.0
BRCA2_13_25	212	220.0
BRCA2_13_26	264	274.0
BRCA2_13_27	266	276.0
BRCA2_13_28	425	441.0
BRCA2_13_29	156	162.0
BRCA2_13_30	314	326.0
BRCA2_13_31	286	297.0
BRCA2_13_32	263	273.0
BRCA2_13_33	340	353.0
BRCA2_13_34	228	237.0
BRCA2_13_35	329	342.0
BRCA2_13_36	374	388.0
BRCA2_13_37	245	254.0
BRCA2_13_38	362	376.0
BRCA2_13_39	245	254.0
BRCA2_14_01	351	365.0
BRCA2_15_01	399	414.0
BRCA2_16_01	332	345.0
BRCA2_17_01	308	320.0
BRCA2_17_02	441	458.0
BRCA2_17_03	320	332.0
BRCA2_17_04	153	159.0
BRCA2_18_01	370	384.0
BRCA2_18_02	229	238.0
BRCA2_19_01	129	134.0
BRCA2_19_02	291	302.0
BRCA2_20_01	444	461.0
BRCA2_20_02	202	210.0
BRCA2_21_01	256	266.0
BRCA2_21_02	303	315.0
BRCA2_21_03	241	250.0
BRCA2_22_01	372	386.0
BRCA2_22_02	319	331.0
BRCA2_23_01	272	283.0
BRCA2_23_02	419	435.0
BRCA2_24_01	197	205.0
BRCA2_25_01	182	189.0
BRCA2_25_02	334	347.0
BRCA2_26_01	272	283.0
BRCA2_26_02	311	323.0
BRCA2_27_01	163	169.0
BRCA2_27_02	243	252.0
BRCA2_28_01	170	177.0
BRCA2_29_01	440	457.0
BRCA2_29_02	214	222.0
BRCA2_30_01	190	197.0
BRCA2_30_02	144	150.0
BRCA2_31_01	312	324.0
BRCA2_31_02	233	242.0
BRCA2_31_03	127	132.0
BRCA2_31_04	462	480.0
BRCA2_31_05	323	335.0
BRCA2_32_01	698	725.0
BRCA2_33_01	291	302.0
BRCA1_01_01	339	352.0
BRCA1_02_01	251	261.0
BRCA1_03_01	246	256.0
BRCA1_04_01	401	417.0
BRCA1_05_01	409	425.0
BRCA1_06_01	322	334.0
BRCA1_07_01	284	295.0
BRCA1_08_01	314	326.0
BRCA1_09_01	216	224.0
BRCA1_09_02	465	483.0
BRCA1_09_03	207	215.0
BRCA1_10_01	194	202.0
BRCA1_10_02	234	243.0
BRCA1_11_01	157	163.0
BRCA1_12_01	226	235.0
BRCA1_13_01	470	488.0
BRCA1_14_01	323	335.0
BRCA1_14_02	252	262.0
BRCA1_15_01	326	339.0
BRCA1_16_01	319	331.0
BRCA1_16_02	256	266.0
BRCA1_16_03	275	286.0
BRCA1_16_04	216	224.0
BRCA1_16_05	223	232.0
BRCA1_16_06	156	162.0
BRCA1_16_07	191	198.0
BRCA1_16_08	278	289.0
BRCA1_16_09	143	149.0
BRCA1_16_10	344	357.0
BRCA1_16_11	279	290.0
BRCA1_16_12	209	217.0
BRCA1_16_13	176	183.0
BRCA1_16_14	230	239.0
BRCA1_16_15	211	219.0
BRCA1_16_16	253	263.0
BRCA1_16_17	274	285.0
BRCA1_16_18	125	130.0
BRCA1_16_19	193	200.0
BRCA1_16_20	306	318.0
BRCA1_16_21	217	225.0
BRCA1_16_22	285	296.0
BRCA1_16_23	299	311.0
BRCA1_16_24	314	326.0
BRCA1_16_25	331	344.0
BRCA1_16_26	384	399.0
BRCA1_17_01	258	268.0
BRCA1_18_01	320	332.0
BRCA1_19_01	223	232.0
BRCA1_20_01	360	374.0
BRCA1_21_01	265	275.0
BRCA1_22_01	242	251.0
BRCA1_23_01	327	340.0
BRCA1_24_01	296	307.0
BRCA1_25_01	191	198.0
BRCA1_26_01	234	243.0
BRCA1_27_01	191	198.0
BRCA1_28_01	295	306.0
BRCA1_28_02	220	229.0
BRCA1_29_01	515	535.0
