amplicon_name	raw_count	300x_count
BRCA2_01_01	94	102.0
BRCA2_02_01	131	142.0
BRCA2_03_01	369	401.0
BRCA2_04_01	185	201.0
BRCA2_04_02	361	393.0
BRCA2_05_01	211	230.0
BRCA2_06_01	215	234.0
BRCA2_06_02	459	499.0
BRCA2_07_01	324	352.0
BRCA2_08_01	274	298.0
BRCA2_09_01	254	276.0
BRCA2_10_01	282	307.0
BRCA2_11_01	396	431.0
BRCA2_12_01	168	183.0
BRCA2_12_02	312	339.0
BRCA2_12_03	273	297.0
BRCA2_12_04	398	433.0
BRCA2_12_05	237	258.0
BRCA2_12_06	277	301.0
BRCA2_12_07	369	401.0
BRCA2_12_08	220	239.0
BRCA2_12_09	317	345.0
BRCA2_12_10	454	494.0
BRCA2_13_01	177	193.0
BRCA2_13_02	165	179.0
BRCA2_13_03	372	405.0
BRCA2_13_04	351	382.0
BRCA2_13_05	321	349.0
BRCA2_13_06	270	294.0
BRCA2_13_07	247	269.0
BRCA2_13_08	281	306.0
BRCA2_13_09	249	271.0
BRCA2_13_10	389	423.0
BRCA2_13_11	205	223.0
BRCA2_13_12	345	375.0
BRCA2_13_13	167	182.0
BRCA2_13_14	169	184.0
BRCA2_13_15	320	348.0
BRCA2_13_16	425	462.0
BRCA2_13_17	342	372.0
BRCA2_13_18	318	346.0
BRCA2_13_19	221	240.0
BRCA2_13_20	252	274.0
BRCA2_13_21	272	296.0
BRCA2_13_22	444	483.0
BRCA2_13_23	280	305.0
BRCA2_13_24	408	444.0
BRCA2_13_25	190	207.0
BRCA2_13_26	241	262.0
BRCA2_13_27	236	257.0
BRCA2_13_28	375	408.0
BRCA2_13_29	136	148.0
BRCA2_13_30	249	271.0
BRCA2_13_31	265	288.0
BRCA2_13_32	279	303.0
BRCA2_13_33	288	313.0
BRCA2_13_34	251	273.0
BRCA2_13_35	308	335.0
BRCA2_13_36	384	418.0
BRCA2_13_37	251	273.0
BRCA2_13_38	370	402.0
BRCA2_13_39	234	255.0
BRCA2_14_01	306	333.0
BRCA2_15_01	337	367.0
BRCA2_16_01	341	371.0
BRCA2_17_01	306	333.0
BRCA2_17_02	426	463.0
BRCA2_17_03	269	293.0
BRCA2_17_04	140	152.0
BRCA2_18_01	326	355.0
BRCA2_18_02	199	216.0
BRCA2_19_01	111	121.0
BRCA2_19_02	253	275.0
BRCA2_20_01	362	394.0
BRCA2_20_02	165	179.0
BRCA2_21_01	310	337.0
BRCA2_21_02	336	365.0
BRCA2_21_03	227	247.0
BRCA2_22_01	420	457.0
BRCA2_22_02	268	292.0
BRCA2_23_01	242	263.0
BRCA2_23_02	411	447.0
BRCA2_24_01	213	232.0
BRCA2_25_01	161	175.0
BRCA2_25_02	318	346.0
BRCA2_26_01	244	265.0
BRCA2_26_02	291	317.0
BRCA2_27_01	195	212.0
BRCA2_27_02	192	209.0
BRCA2_28_01	151	164.0
BRCA2_29_01	358	389.0
BRCA2_29_02	203	221.0
BRCA2_30_01	138	150.0
BRCA2_30_02	153	166.0
BRCA2_31_01	234	255.0
BRCA2_31_02	250	272.0
BRCA2_31_03	126	137.0
BRCA2_31_04	444	483.0
BRCA2_31_05	286	311.0
BRCA2_32_01	714	777.0
BRCA2_33_01	295	321.0
BRCA1_01_01	343	373.0
BRCA1_02_01	235	256.0
BRCA1_03_01	247	269.0
BRCA1_04_01	377	410.0
BRCA1_05_01	424	461.0
BRCA1_06_01	282	307.0
BRCA1_07_01	300	326.0
BRCA1_08_01	322	350.0
BRCA1_09_01	213	232.0
BRCA1_09_02	403	438.0
BRCA1_09_03	247	269.0
BRCA1_10_01	179	195.0
BRCA1_10_02	245	266.0
BRCA1_11_01	176	191.0
BRCA1_12_01	203	221.0
BRCA1_13_01	471	512.0
BRCA1_14_01	344	374.0
BRCA1_14_02	285	310.0
BRCA1_15_01	291	317.0
BRCA1_16_01	278	302.0
BRCA1_16_02	245	266.0
BRCA1_16_03	270	294.0
BRCA1_16_04	183	199.0
BRCA1_16_05	224	244.0
BRCA1_16_06	147	160.0
BRCA1_16_07	173	188.0
BRCA1_16_08	295	321.0
BRCA1_16_09	146	159.0
BRCA1_16_10	328	357.0
BRCA1_16_11	226	246.0
BRCA1_16_12	196	213.0
BRCA1_16_13	174	189.0
BRCA1_16_14	214	233.0
BRCA1_16_15	180	196.0
BRCA1_16_16	220	239.0
BRCA1_16_17	249	271.0
BRCA1_16_18	134	146.0
BRCA1_16_19	182	198.0
BRCA1_16_20	306	333.0
BRCA1_16_21	242	263.0
BRCA1_16_22	288	313.0
BRCA1_16_23	273	297.0
BRCA1_16_24	269	293.0
BRCA1_16_25	282	307.0
BRCA1_16_26	352	383.0
BRCA1_17_01	251	273.0
BRCA1_18_01	334	363.0
BRCA1_19_01	245	266.0
BRCA1_20_01	378	411.0
BRCA1_21_01	279	303.0
BRCA1_22_01	227	247.0
BRCA1_23_01	379	412.0
BRCA1_24_01	298	324.0
BRCA1_25_01	211	230.0
BRCA1_26_01	266	289.0
BRCA1_27_01	184	200.0
BRCA1_28_01	334	363.0
BRCA1_28_02	257	280.0
BRCA1_29_01	476	518.0
