amplicon_name	raw_count	300x_count
BRCA2_01_01	85	86.0
BRCA2_02_01	132	134.0
BRCA2_03_01	414	420.0
BRCA2_04_01	244	248.0
BRCA2_04_02	451	458.0
BRCA2_05_01	232	235.0
BRCA2_06_01	219	222.0
BRCA2_06_02	630	639.0
BRCA2_07_01	325	330.0
BRCA2_08_01	341	346.0
BRCA2_09_01	280	284.0
BRCA2_10_01	321	326.0
BRCA2_11_01	513	521.0
BRCA2_12_01	171	174.0
BRCA2_12_02	266	270.0
BRCA2_12_03	264	268.0
BRCA2_12_04	401	407.0
BRCA2_12_05	238	242.0
BRCA2_12_06	226	229.0
BRCA2_12_07	405	411.0
BRCA2_12_08	248	252.0
BRCA2_12_09	332	337.0
BRCA2_12_10	393	399.0
BRCA2_13_01	215	218.0
BRCA2_13_02	150	152.0
BRCA2_13_03	448	455.0
BRCA2_13_04	292	296.0
BRCA2_13_05	345	350.0
BRCA2_13_06	276	280.0
BRCA2_13_07	272	276.0
BRCA2_13_08	282	286.0
BRCA2_13_09	313	318.0
BRCA2_13_10	428	434.0
BRCA2_13_11	234	238.0
BRCA2_13_12	374	380.0
BRCA2_13_13	203	206.0
BRCA2_13_14	198	201.0
BRCA2_13_15	395	401.0
BRCA2_13_16	472	479.0
BRCA2_13_17	388	394.0
BRCA2_13_18	305	310.0
BRCA2_13_19	320	325.0
BRCA2_13_20	222	225.0
BRCA2_13_21	276	280.0
BRCA2_13_22	477	484.0
BRCA2_13_23	260	264.0
BRCA2_13_24	425	431.0
BRCA2_13_25	222	225.0
BRCA2_13_26	266	270.0
BRCA2_13_27	242	246.0
BRCA2_13_28	441	448.0
BRCA2_13_29	166	168.0
BRCA2_13_30	278	282.0
BRCA2_13_31	297	301.0
BRCA2_13_32	274	278.0
BRCA2_13_33	328	333.0
BRCA2_13_34	223	226.0
BRCA2_13_35	331	336.0
BRCA2_13_36	499	506.0
BRCA2_13_37	225	228.0
BRCA2_13_38	407	413.0
BRCA2_13_39	254	258.0
BRCA2_14_01	349	354.0
BRCA2_15_01	397	403.0
BRCA2_16_01	318	323.0
BRCA2_17_01	342	347.0
BRCA2_17_02	465	472.0
BRCA2_17_03	322	327.0
BRCA2_17_04	116	118.0
BRCA2_18_01	410	416.0
BRCA2_18_02	238	242.0
BRCA2_19_01	128	130.0
BRCA2_19_02	275	279.0
BRCA2_20_01	384	390.0
BRCA2_20_02	159	161.0
BRCA2_21_01	230	233.0
BRCA2_21_02	346	351.0
BRCA2_21_03	234	238.0
BRCA2_22_01	423	429.0
BRCA2_22_02	266	270.0
BRCA2_23_01	292	296.0
BRCA2_23_02	430	436.0
BRCA2_24_01	181	184.0
BRCA2_25_01	167	170.0
BRCA2_25_02	341	346.0
BRCA2_26_01	271	275.0
BRCA2_26_02	289	293.0
BRCA2_27_01	160	162.0
BRCA2_27_02	209	212.0
BRCA2_28_01	136	138.0
BRCA2_29_01	404	410.0
BRCA2_29_02	216	219.0
BRCA2_30_01	169	172.0
BRCA2_30_02	142	144.0
BRCA2_31_01	300	305.0
BRCA2_31_02	264	268.0
BRCA2_31_03	137	139.0
BRCA2_31_04	516	524.0
BRCA2_31_05	328	333.0
BRCA2_32_01	881	894.0
BRCA2_33_01	280	284.0
BRCA1_01_01	379	385.0
BRCA1_02_01	290	294.0
BRCA1_03_01	202	205.0
BRCA1_04_01	395	401.0
BRCA1_05_01	447	454.0
BRCA1_06_01	301	306.0
BRCA1_07_01	274	278.0
BRCA1_08_01	321	326.0
BRCA1_09_01	189	192.0
BRCA1_09_02	470	477.0
BRCA1_09_03	207	210.0
BRCA1_10_01	169	172.0
BRCA1_10_02	246	250.0
BRCA1_11_01	157	159.0
BRCA1_12_01	241	245.0
BRCA1_13_01	582	591.0
BRCA1_14_01	363	368.0
BRCA1_14_02	254	258.0
BRCA1_15_01	404	410.0
BRCA1_16_01	310	315.0
BRCA1_16_02	198	201.0
BRCA1_16_03	252	256.0
BRCA1_16_04	220	223.0
BRCA1_16_05	231	234.0
BRCA1_16_06	158	160.0
BRCA1_16_07	187	190.0
BRCA1_16_08	282	286.0
BRCA1_16_09	135	137.0
BRCA1_16_10	343	348.0
BRCA1_16_11	247	251.0
BRCA1_16_12	217	220.0
BRCA1_16_13	213	216.0
BRCA1_16_14	207	210.0
BRCA1_16_15	203	206.0
BRCA1_16_16	265	269.0
BRCA1_16_17	261	265.0
BRCA1_16_18	121	123.0
BRCA1_16_19	190	193.0
BRCA1_16_20	369	375.0
BRCA1_16_21	312	317.0
BRCA1_16_22	275	279.0
BRCA1_16_23	351	356.0
BRCA1_16_24	312	317.0
BRCA1_16_25	328	333.0
BRCA1_16_26	370	376.0
BRCA1_17_01	269	273.0
BRCA1_18_01	297	301.0
BRCA1_19_01	272	276.0
BRCA1_20_01	390	396.0
BRCA1_21_01	217	220.0
BRCA1_22_01	251	255.0
BRCA1_23_01	335	340.0
BRCA1_24_01	356	361.0
BRCA1_25_01	174	177.0
BRCA1_26_01	312	317.0
BRCA1_27_01	217	220.0
BRCA1_28_01	305	310.0
BRCA1_28_02	221	224.0
BRCA1_29_01	557	565.0
